t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,118.49,0.015,1,1,1,0,23.886,0.058,1,1,1,0,33.195,-0.048,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.6,0,0,0,0,0,1
100,118.493,0.03,1,1,1,0,23.897,0.116,1,1,1,0,33.186,-0.095,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,267.0,0,0,0,0,0,1
200,118.497,0.044,1,1,1,0,23.915,0.174,1,1,1,0,33.171,-0.143,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,272.4,0,0,0,0,0,1
300,118.503,0.059,1,1,1,0,23.938,0.231,1,1,1,0,33.152,-0.191,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,270.4,0,0,0,0,0,1
400,118.511,0.074,1,1,1,0,23.967,0.289,1,1,1,0,33.129,-0.238,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,270.1,0,0,0,0,0,1
500,118.52,0.089,1,1,1,0,24.002,0.347,1,1,1,0,33.1,-0.286,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,266.8,0,0,0,0,0,1
600,118.53,0.104,1,1,1,0,24.042,0.405,1,1,1,0,33.067,-0.334,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,270.0,0,0,0,0,0,1
700,118.542,0.118,1,1,1,0,24.088,0.463,1,1,1,0,33.028,-0.381,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,269.2,0,0,0,0,0,1
800,118.555,0.133,1,1,1,0,24.14,0.521,1,1,1,0,32.986,-0.429,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,274.8,0,0,0,0,0,1
900,118.57,0.148,1,1,1,0,24.198,0.579,1,1,1,0,32.938,-0.477,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,267.9,0,0,0,0,0,1
1000,118.586,0.163,1,1,1,0,24.262,0.636,1,1,1,0,32.886,-0.524,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.1,0,0,0,0,0,1
1100,118.604,0.177,1,1,1,0,24.331,0.694,1,1,1,0,32.828,-0.572,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,265.7,0,0,0,0,0,1
1200,118.623,0.192,1,1,1,0,24.407,0.752,1,1,1,0,32.766,-0.619,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,268.1,0,0,0,0,0,1
1300,118.644,0.207,1,1,1,0,24.488,0.81,1,1,1,0,32.7,-0.667,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,268.3,0,0,0,0,0,1
1400,118.666,0.222,1,1,1,0,24.574,0.868,1,1,1,0,32.628,-0.715,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.1,0,0,0,0,0,1
1500,118.69,0.237,1,1,1,0,24.667,0.926,1,1,1,0,32.552,-0.762,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.1,0,0,0,0,0,1
1600,118.715,0.251,1,1,1,0,24.765,0.984,1,1,1,0,32.471,-0.81,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.8,269.9,0,0,0,0,0,1
1700,118.742,0.266,1,1,1,0,24.869,1.041,1,1,1,0,32.385,-0.858,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.5,0,0,0,0,0,1
1800,118.77,0.281,1,1,1,0,24.979,1.099,1,1,1,0,32.295,-0.905,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,268.9,0,0,0,0,0,1
1900,118.799,0.296,1,1,1,0,25.095,1.157,1,1,1,0,32.199,-0.953,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,272.1,0,0,0,0,0,1
2000,118.83,0.311,1,1,1,0,25.217,1.215,1,1,1,0,32.099,-1.001,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,265.2,0,0,0,0,0,1
2100,118.863,0.325,1,1,1,0,25.344,1.273,1,1,1,0,31.994,-1.048,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,266.4,0,0,0,0,0,1
2200,118.897,0.34,1,1,1,0,25.477,1.331,1,1,1,0,31.885,-1.096,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,268.1,0,0,0,0,0,1
2300,118.932,0.355,1,1,1,0,25.616,1.389,1,1,1,0,31.77,-1.144,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,271.9,0,0,0,0,0,1
2400,118.969,0.37,1,1,1,0,25.76,1.446,1,1,1,0,31.651,-1.191,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,275.6,0,0,0,0,0,1
2500,119.008,0.385,1,1,1,0,25.911,1.504,1,1,1,0,31.527,-1.239,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.7,0,0,0,0,0,1
2600,119.048,0.399,1,1,1,0,26.067,1.562,1,1,1,0,31.401,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.8,0,0,0,0,0,1
2700,119.089,0.414,1,1,1,0,26.229,1.62,1,1,1,0,31.274,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.4,0,0,0,0,0,1
2800,119.132,0.429,1,1,1,0,26.397,1.678,1,1,1,0,31.147,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.2,0,0,0,0,0,1
2900,119.176,0.444,1,1,1,0,26.57,1.736,1,1,1,0,31.02,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,272.7,0,0,0,0,0,1
3000,119.222,0.458,1,1,1,0,26.75,1.794,1,1,1,0,30.893,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,263.8,0,0,0,0,0,1
3100,119.269,0.473,1,1,1,0,26.935,1.851,1,1,1,0,30.766,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,267.4,0,0,0,0,0,1
3200,119.318,0.488,1,1,1,0,27.126,1.909,1,1,1,0,30.639,-1.269,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,265.7,0,0,0,0,0,1
