t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,0.0,0.0,0,0,1,0,0.006,0.061,1,1,1,0,39.195,-0.048,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,268.2,0,0,0,0,0,1
100,0.0,0.0,0,0,1,0,0.018,0.122,1,1,1,0,39.185,-0.097,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,268.1,0,0,0,0,0,1
200,0.0,0.0,0,0,1,0,0.037,0.183,1,1,1,0,39.171,-0.145,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,267.6,0,0,0,0,0,1
300,0.0,0.0,0,0,1,0,0.061,0.245,1,1,1,0,39.152,-0.194,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,263.7,0,0,0,0,0,1
400,0.0,0.0,0,0,1,0,0.092,0.306,1,1,1,0,39.127,-0.242,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.5,0,0,0,0,0,1
500,0.0,0.0,0,0,1,0,0.128,0.367,1,1,1,0,39.108,-0.194,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,265.5,0,0,0,0,0,1
600,0.0,0.0,0,0,1,0,0.171,0.428,1,1,1,0,39.093,-0.145,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,274.8,0,0,0,0,0,1
700,0.0,0.0,0,0,1,0,0.22,0.489,1,1,1,0,39.084,-0.097,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,271.1,0,0,0,0,0,1
800,0.0,0.0,0,0,1,0,0.275,0.55,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,269.9,0,0,0,0,0,1
900,0.0,0.0,0,0,1,0,0.336,0.611,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,271.0,0,0,0,0,0,1
1000,0.0,0.0,0,0,1,0,0.404,0.673,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,271.3,0,0,0,0,0,1
1100,0.0,0.0,0,0,1,0,0.477,0.734,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,271.4,0,0,0,0,0,1
1200,0.0,0.0,0,0,1,0,0.556,0.795,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,269.2,0,0,0,0,0,1
1300,0.0,0.0,0,0,1,0,0.642,0.856,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,268.0,0,0,0,0,0,1
1400,0.0,0.0,0,0,1,0,0.734,0.917,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,268.2,0,0,0,0,0,1
1500,0.0,0.0,0,0,1,0,0.832,0.978,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,272.7,0,0,0,0,0,1
1600,0.0,0.0,0,0,1,0,0.936,1.039,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,261.2,0,0,0,0,0,1
1700,0.0,0.0,0,0,1,0,1.046,1.101,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,272.8,0,0,0,0,0,1
1800,0.0,0.0,0,0,1,0,1.162,1.162,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,267.6,0,0,0,0,0,1
1900,0.0,0.0,0,0,1,0,1.284,1.223,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.8,0,0,0,0,0,1
2000,0.0,0.0,0,0,1,0,1.412,1.284,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.5,0,0,0,0,0,1
2100,0.0,0.0,0,0,1,0,1.547,1.345,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,270.4,0,0,0,0,0,1
2200,0.0,0.0,0,0,1,0,1.688,1.406,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,265.6,0,0,0,0,0,1
2300,0.0,0.0,0,0,1,0,1.834,1.468,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,263.0,0,0,0,0,0,1
2400,0.0,0.0,0,0,1,0,1.987,1.529,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,270.4,0,0,0,0,0,1
2500,0.0,0.0,0,0,1,0,2.146,1.59,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,272.7,0,0,0,0,0,1
2600,0.0,0.0,0,0,1,0,2.311,1.651,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,270.5,0,0,0,0,0,1
2700,0.0,0.0,0,0,1,0,2.483,1.712,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,270.4,0,0,0,0,0,1
2800,0.0,0.0,0,0,1,0,2.66,1.773,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,269.3,0,0,0,0,0,1
2900,0.0,0.0,0,0,1,0,2.843,1.834,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,270.6,0,0,0,0,0,1
3000,0.0,0.0,0,0,1,0,3.033,1.896,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,270.7,0,0,0,0,0,1
3100,0.0,0.0,0,0,1,0,3.229,1.957,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.4,269.2,0,0,0,0,0,1
3200,0.0,0.0,0,0,1,0,3.43,2.018,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,274.0,0,0,0,0,0,1
3300,0.0,0.0,0,0,1,0,3.638,2.079,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,269.3,0,0,0,0,0,1
3400,0.0,0.0,0,0,1,0,3.852,2.14,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,268.3,0,0,0,0,0,1
3500,0.0,0.0,0,0,1,0,4.072,2.201,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,268.2,0,0,0,0,0,1
3600,0.0,0.0,0,0,1,0,4.299,2.262,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,268.5,0,0,0,0,0,1
3700,0.0,0.0,0,0,1,0,4.531,2.324,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,269.8,0,0,0,0,0,1
3800,0.0,0.0,0,0,1,0,4.769,2.385,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,269.4,0,0,0,0,0,1
3900,0.0,0.0,0,0,1,0,5.014,2.446,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.8,0,0,0,0,0,1
4000,0.0,0.0,0,0,1,0,5.265,2.507,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,268.7,0,0,0,0,0,1
4100,0.0,0.0,0,0,1,0,5.522,2.568,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,273.3,0,0,0,0,0,1
4200,0.0,0.0,0,0,1,0,5.784,2.629,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.1,271.3,0,0,0,0,0,1
4300,0.0,0.0,0,0,1,0,6.054,2.69,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,268.5,0,0,0,0,0,1
4400,0.0,0.0,0,0,1,0,6.329,2.752,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,268.6,0,0,0,0,0,1
4500,0.0,0.0,0,0,1,0,6.61,2.813,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,273.8,0,0,0,0,0,1
4600,0.0,0.0,0,0,1,0,6.897,2.874,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,266.7,0,0,0,0,0,1
4700,0.0,0.0,0,0,1,0,7.191,2.935,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,272.2,0,0,0,0,0,1
4800,0.0,0.0,0,0,1,0,7.49,2.996,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,270.5,0,0,0,0,0,1
4900,0.0,0.0,0,0,1,0,7.796,3.057,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,272.0,0,0,0,0,0,1
5000,0.0,0.0,0,0,1,0,8.108,3.118,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,271.2,0,0,0,0,0,1
5100,0.0,0.0,0,0,1,0,8.426,3.18,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,6.9,270.0,0,0,0,0,0,1
5200,0.0,0.0,0,0,1,0,8.75,3.241,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,268.8,0,0,0,0,0,1
5300,0.0,0.0,0,0,1,0,9.08,3.302,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.2,270.6,0,0,0,0,0,1
5400,0.0,0.0,0,0,1,0,9.417,3.363,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,271.4,0,0,0,0,0,1
5500,0.0,0.0,0,0,1,0,9.759,3.424,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,6.8,271.4,0,0,0,0,0,1
5600,0.0,0.0,0,0,1,0,10.108,3.485,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.0,269.3,0,0,0,0,0,1
5700,0.0,0.0,0,0,1,0,10.457,3.498,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,269.4,0,0,0,0,0,1
5800,0.0,0.0,0,0,1,0,10.807,3.498,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,6.8,268.3,0,0,0,0,0,1
5900,0.0,0.0,0,0,1,0,11.157,3.498,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,269.7,0,0,0,0,0,1
6000,0.0,0.0,0,0,1,0,11.507,3.498,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,271.0,0,0,0,0,0,1
6100,0.0,0.0,0,0,1,0,11.856,3.498,1,1,1,0,39.079,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.3,271.3,0,0,0,0,0,1
