t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,118.49,0.015,1,1,1,0,23.886,0.06,1,1,1,0,33.195,-0.048,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,268.3,0,0,0,0,0,1
100,118.493,0.03,1,1,1,0,23.898,0.12,1,1,1,0,33.186,-0.096,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,269.8,0,0,0,0,0,1
200,118.498,0.045,1,1,1,0,23.916,0.18,1,1,1,0,33.171,-0.144,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,266.0,0,0,0,0,0,1
300,118.504,0.061,1,1,1,0,23.94,0.24,1,1,1,0,33.152,-0.192,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,269.6,0,0,0,0,0,1
400,118.511,0.076,1,1,1,0,23.97,0.3,1,1,1,0,33.128,-0.24,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,267.1,0,0,0,0,0,1
500,118.52,0.091,1,1,1,0,24.006,0.36,1,1,1,0,33.099,-0.288,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,267.4,0,0,0,0,0,1
600,118.531,0.106,1,1,1,0,24.048,0.42,1,1,1,0,33.066,-0.336,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,271.6,0,0,0,0,0,1
700,118.543,0.121,1,1,1,0,24.096,0.48,1,1,1,0,33.027,-0.384,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,275.3,0,0,0,0,0,1
800,118.557,0.136,1,1,1,0,24.15,0.54,1,1,1,0,32.984,-0.432,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,271.8,0,0,0,0,0,1
900,118.572,0.151,1,1,1,0,24.21,0.6,1,1,1,0,32.936,-0.48,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,273.2,0,0,0,0,0,1
1000,118.588,0.166,1,1,1,0,24.276,0.66,1,1,1,0,32.883,-0.528,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,271.6,0,0,0,0,0,1
1100,118.607,0.182,1,1,1,0,24.348,0.72,1,1,1,0,32.825,-0.576,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,269.7,0,0,0,0,0,1
1200,118.626,0.197,1,1,1,0,24.426,0.78,1,1,1,0,32.763,-0.624,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,273.1,0,0,0,0,0,1
1300,118.647,0.212,1,1,1,0,24.51,0.84,1,1,1,0,32.696,-0.672,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,266.5,0,0,0,0,0,1
1400,118.67,0.227,1,1,1,0,24.6,0.9,1,1,1,0,32.624,-0.72,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,272.3,0,0,0,0,0,1
1500,118.694,0.242,1,1,1,0,24.696,0.96,1,1,1,0,32.547,-0.768,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,270.2,0,0,0,0,0,1
