t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,124.987,-0.016,0,1,1,0,23.886,0.06,1,1,1,0,39.195,-0.046,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,269.6,0,0,0,0,0,1
100,124.984,-0.031,0,1,1,0,23.898,0.119,1,1,1,0,39.186,-0.092,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,6.9,271.8,0,0,0,0,0,1
200,124.979,-0.047,0,1,1,0,23.916,0.179,1,1,1,0,39.172,-0.138,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,270.1,0,0,0,0,0,1
300,124.973,-0.062,0,1,1,0,23.94,0.239,1,1,1,0,39.154,-0.183,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,273.5,0,0,0,0,0,1
400,124.965,-0.078,0,1,1,0,23.969,0.298,1,1,1,0,39.131,-0.229,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,269.1,0,0,0,0,0,1
500,124.956,-0.093,0,1,1,0,24.005,0.358,1,1,1,0,39.104,-0.275,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,268.8,0,0,0,0,0,1
600,124.945,-0.109,0,1,1,0,24.047,0.417,1,1,1,0,39.072,-0.321,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,271.0,0,0,0,0,0,1
700,124.933,-0.125,0,1,1,0,24.095,0.477,1,1,1,0,39.035,-0.367,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,268.2,0,0,0,0,0,1
800,124.919,-0.14,0,1,1,0,24.148,0.537,1,1,1,0,38.994,-0.413,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,272.4,0,0,0,0,0,1
900,124.903,-0.156,0,1,1,0,24.208,0.596,1,1,1,0,38.948,-0.459,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,268.8,0,0,0,0,0,1
1000,124.886,-0.171,0,1,1,0,24.274,0.656,1,1,1,0,38.897,-0.504,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,264.4,0,0,0,0,0,1
1100,124.867,-0.187,0,1,1,0,24.345,0.716,1,1,1,0,38.842,-0.55,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,271.0,0,0,0,0,0,1
1200,124.847,-0.202,0,1,1,0,24.423,0.775,1,1,1,0,38.783,-0.596,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,269.9,0,0,0,0,0,1
1300,124.825,-0.218,0,1,1,0,24.506,0.835,1,1,1,0,38.718,-0.642,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,274.3,0,0,0,0,0,1
1400,124.802,-0.234,0,1,1,0,24.596,0.895,1,1,1,0,38.65,-0.688,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,271.7,0,0,0,0,0,1
1500,124.777,-0.249,0,1,1,0,24.691,0.954,1,1,1,0,38.576,-0.734,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,268.5,0,0,0,0,0,1
1600,124.75,-0.265,0,1,1,0,24.793,1.014,1,1,1,0,38.498,-0.78,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,272.6,0,0,0,0,0,1
1700,124.722,-0.28,0,1,1,0,24.9,1.074,1,1,1,0,38.416,-0.825,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,273.3,0,0,0,0,0,1
1800,124.693,-0.296,0,1,1,0,25.013,1.133,1,1,1,0,38.329,-0.871,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,269.0,0,0,0,0,0,1
1900,124.662,-0.311,0,1,1,0,25.132,1.193,1,1,1,0,38.237,-0.917,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,271.6,0,0,0,0,0,1
2000,124.629,-0.327,0,1,1,0,25.258,1.252,1,1,1,0,38.141,-0.963,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,273.7,0,0,0,0,0,1
2100,124.595,-0.343,0,1,1,0,25.389,1.312,1,1,1,0,38.04,-1.009,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,269.5,0,0,0,0,0,1
2200,124.559,-0.358,0,1,1,0,25.526,1.372,1,1,1,0,37.934,-1.055,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,269.1,0,0,0,0,0,1
2300,124.522,-0.374,0,1,1,0,25.669,1.431,1,1,1,0,37.824,-1.101,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,263.5,0,0,0,0,0,1
2400,124.483,-0.389,0,1,1,0,25.818,1.491,1,1,1,0,37.71,-1.147,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,270.2,0,0,0,0,0,1
2500,124.442,-0.405,0,1,1,0,25.973,1.551,1,1,1,0,37.59,-1.192,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,271.7,0,0,0,0,0,1
2600,124.4,-0.42,0,1,1,0,26.134,1.61,1,1,1,0,37.466,-1.238,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,268.6,0,0,0,0,0,1
2700,124.356,-0.436,0,1,1,0,26.301,1.67,1,1,1,0,37.342,-1.242,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,271.4,0,0,0,0,0,1
2800,124.311,-0.452,0,1,1,0,26.474,1.73,1,1,1,0,37.218,-1.242,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,268.3,0,0,0,0,0,1
2900,124.265,-0.467,0,1,1,0,26.653,1.789,1,1,1,0,37.094,-1.242,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,270.6,0,0,0,0,0,1
3000,124.216,-0.483,0,1,1,0,26.838,1.849,1,1,1,0,36.97,-1.242,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,268.3,0,0,0,0,0,1
