t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,118.49,0.015,1,1,1,0,23.886,0.057,1,1,1,0,33.195,-0.052,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.0,0,0,0,0,0,1
100,118.493,0.03,1,1,1,0,23.897,0.114,1,1,1,0,33.184,-0.105,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,267.6,0,0,0,0,0,1
200,118.498,0.045,1,1,1,0,23.914,0.172,1,1,1,0,33.169,-0.157,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,264.8,0,0,0,0,0,1
300,118.504,0.061,1,1,1,0,23.937,0.229,1,1,1,0,33.148,-0.209,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,268.2,0,0,0,0,0,1
400,118.511,0.076,1,1,1,0,23.966,0.286,1,1,1,0,33.122,-0.262,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,272.5,0,0,0,0,0,1
500,118.52,0.091,1,1,1,0,24.0,0.343,1,1,1,0,33.09,-0.314,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.3,0,0,0,0,0,1
600,118.531,0.106,1,1,1,0,24.04,0.401,1,1,1,0,33.054,-0.366,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,273.5,0,0,0,0,0,1
700,118.543,0.121,1,1,1,0,24.086,0.458,1,1,1,0,33.012,-0.418,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,266.8,0,0,0,0,0,1
800,118.557,0.136,1,1,1,0,24.138,0.515,1,1,1,0,32.965,-0.471,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,271.0,0,0,0,0,0,1
900,118.572,0.151,1,1,1,0,24.195,0.572,1,1,1,0,32.912,-0.523,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,270.8,0,0,0,0,0,1
1000,118.589,0.167,1,1,1,0,24.258,0.63,1,1,1,0,32.855,-0.575,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,265.4,0,0,0,0,0,1
1100,118.607,0.182,1,1,1,0,24.326,0.687,1,1,1,0,32.792,-0.628,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,272.0,0,0,0,0,0,1
1200,118.626,0.197,1,1,1,0,24.401,0.744,1,1,1,0,32.724,-0.68,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,268.0,0,0,0,0,0,1
1300,118.648,0.212,1,1,1,0,24.481,0.801,1,1,1,0,32.651,-0.732,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,270.7,0,0,0,0,0,1
1400,118.67,0.227,1,1,1,0,24.567,0.859,1,1,1,0,32.572,-0.785,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,274.5,0,0,0,0,0,1
1500,118.695,0.242,1,1,1,0,24.658,0.916,1,1,1,0,32.489,-0.837,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,270.4,0,0,0,0,0,1
1600,118.72,0.257,1,1,1,0,24.756,0.973,1,1,1,0,32.4,-0.889,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,272.5,0,0,0,0,0,1
1700,118.748,0.273,1,1,1,0,24.859,1.03,1,1,1,0,32.306,-0.941,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,267.4,0,0,0,0,0,1
1800,118.776,0.288,1,1,1,0,24.968,1.088,1,1,1,0,32.206,-0.994,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.0,0,0,0,0,0,1
1900,118.807,0.303,1,1,1,0,25.082,1.145,1,1,1,0,32.102,-1.046,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,269.2,0,0,0,0,0,1
2000,118.838,0.318,1,1,1,0,25.202,1.202,1,1,1,0,31.992,-1.098,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,267.4,0,0,0,0,0,1
2100,118.872,0.333,1,1,1,0,25.328,1.259,1,1,1,0,31.877,-1.151,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,270.2,0,0,0,0,0,1
2200,118.907,0.348,1,1,1,0,25.46,1.317,1,1,1,0,31.756,-1.203,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,270.9,0,0,0,0,0,1
2300,118.943,0.363,1,1,1,0,25.597,1.374,1,1,1,0,31.634,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,271.8,0,0,0,0,0,1
2400,118.981,0.379,1,1,1,0,25.74,1.431,1,1,1,0,31.512,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,271.6,0,0,0,0,0,1
2500,119.02,0.394,1,1,1,0,25.889,1.488,1,1,1,0,31.39,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,272.8,0,0,0,0,0,1
2600,119.061,0.409,1,1,1,0,26.044,1.546,1,1,1,0,31.268,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,271.1,0,0,0,0,0,1
2700,119.103,0.424,1,1,1,0,26.204,1.603,1,1,1,0,31.146,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,270.5,0,0,0,0,0,1
2800,119.147,0.439,1,1,1,0,26.37,1.66,1,1,1,0,31.024,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,270.8,0,0,0,0,0,1
2900,119.193,0.454,1,1,1,0,26.542,1.717,1,1,1,0,30.902,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.2,0,0,0,0,0,1
3000,119.24,0.469,1,1,1,0,26.719,1.775,1,1,1,0,30.779,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,268.1,0,0,0,0,0,1
3100,119.288,0.485,1,1,1,0,26.902,1.832,1,1,1,0,30.657,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,276.6,0,0,0,0,0,1
3200,119.338,0.5,1,1,1,0,27.091,1.889,1,1,1,0,30.535,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,270.1,0,0,0,0,0,1
3300,119.39,0.515,1,1,1,0,27.286,1.946,1,1,1,0,30.413,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,268.9,0,0,0,0,0,1
3400,119.443,0.53,1,1,1,0,27.486,2.003,1,1,1,0,30.291,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,269.4,0,0,0,0,0,1
3500,119.497,0.545,1,1,1,0,27.692,2.061,1,1,1,0,30.169,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,272.3,0,0,0,0,0,1
3600,119.553,0.56,1,1,1,0,27.904,2.118,1,1,1,0,30.047,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,269.9,0,0,0,0,0,1
3700,119.611,0.575,1,1,1,0,28.122,2.175,1,1,1,0,29.924,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,270.7,0,0,0,0,0,1
3800,119.67,0.591,1,1,1,0,28.345,2.232,1,1,1,0,29.802,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,272.0,0,0,0,0,0,1
3900,119.73,0.606,1,1,1,0,28.574,2.29,1,1,1,0,29.68,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.4,272.9,0,0,0,0,0,1
4000,119.792,0.621,1,1,1,0,28.809,2.347,1,1,1,0,29.558,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,271.0,0,0,0,0,0,1
4100,119.856,0.636,1,1,1,0,29.049,2.404,1,1,1,0,29.436,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,268.5,0,0,0,0,0,1
4200,119.921,0.651,1,1,1,0,29.295,2.461,1,1,1,0,29.314,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,272.0,0,0,0,0,0,1
4300,119.988,0.666,1,1,1,0,29.547,2.519,1,1,1,0,29.192,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,265.8,0,0,0,0,0,1
4400,120.056,0.681,1,1,1,0,29.805,2.576,1,1,1,0,29.07,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,271.6,0,0,0,0,0,1
4500,120.126,0.697,1,1,1,0,30.068,2.633,1,1,1,0,28.947,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,271.1,0,0,0,0,0,1
4600,120.196,0.708,1,1,1,0,30.337,2.69,1,1,1,0,28.825,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,274.8,0,0,0,0,0,1
4700,120.267,0.708,1,1,1,0,30.612,2.748,1,1,1,0,28.703,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.4,265.2,0,0,0,0,0,1
4800,120.338,0.708,1,1,1,0,30.892,2.805,1,1,1,0,28.581,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.7,0,0,0,0,0,1
4900,120.409,0.708,1,1,1,0,31.178,2.862,1,1,1,0,28.459,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,270.7,0,0,0,0,0,1
5000,120.48,0.708,1,1,1,0,31.47,2.919,1,1,1,0,28.337,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.1,267.8,0,0,0,0,0,1
5100,120.55,0.708,1,1,1,0,31.768,2.977,1,1,1,0,28.215,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,269.2,0,0,0,0,0,1
5200,120.621,0.708,1,1,1,0,32.071,3.034,1,1,1,0,28.092,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,271.4,0,0,0,0,0,1
5300,120.692,0.708,1,1,1,0,32.381,3.091,1,1,1,0,27.97,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.3,268.8,0,0,0,0,0,1
5400,120.763,0.708,1,1,1,0,32.695,3.148,1,1,1,0,27.848,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.3,264.6,0,0,0,0,0,1
5500,120.834,0.708,1,1,1,0,33.013,3.174,1,1,1,0,27.726,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.2,269.9,0,0,0,0,0,1
5600,120.904,0.708,1,1,1,0,33.324,3.116,1,1,1,0,27.604,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.2,265.3,0,0,0,0,0,1
5700,120.975,0.708,1,1,1,0,33.63,3.058,1,1,1,0,27.482,-1.221,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,269.7,0,0,0,0,0,1
