trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
51,26.52,HO,14.2935,14.2935,0.0000,1,0,0
52,27.04,GT,125.0290,125.0290,0.0000,1,0,0
52,27.04,TR,41.4540,41.4540,0.0000,1,0,0
52,27.04,HO,14.6364,14.6364,0.0000,1,0,0
53,27.56,GT,125.0290,125.0290,0.0000,1,0,0
53,27.56,TR,41.4540,41.4540,0.0000,1,0,0
53,27.56,HO,15.1117,15.1117,0.0000,1,0,0
54,28.08,GT,125.0290,125.0290,0.0000,1,0,0
54,28.08,TR,41.4540,41.4540,0.0000,1,0,0
54,28.08,HO,15.7180,15.7180,0.0000,1,0,0
55,28.60,GT,125.0290,125.0290,0.0000,1,0,0
55,28.60,TR,41.4540,41.4540,0.0000,1,0,0
55,28.60,HO,16.3753,16.3753,0.0000,1,0,0
56,29.12,GT,125.0290,125.0290,0.0000,1,0,0
56,29.12,TR,41.4540,41.4540,0.0000,1,0,0
56,29.12,HO,17.0310,17.0310,0.0000,1,0,0
57,29.64,GT,125.0290,125.0290,0.0000,1,0,0
57,29.64,TR,41.4540,41.4540,0.0000,1,0,0
57,29.64,HO,17.6011,17.6011,0.0000,1,0,0
58,30.16,GT,125.0290,125.0290,0.0000,1,0,0
58,30.16,TR,41.4540,41.4540,0.0000,1,0,0
58,30.16,HO,18.0388,18.0388,0.0000,1,0,0
59,30.68,GT,125.0290,125.0290,0.0000,1,0,0
59,30.68,TR,41.4540,41.4540,0.0000,1,0,0
59,30.68,HO,18.3530,18.3530,0.0000,1,0,0
60,31.20,GT,125.0290,125.0290,0.0000,1,0,0
60,31.20,TR,41.4540,41.4540,0.0000,1,0,0
60,31.20,HO,18.5452,18.5452,0.0000,1,0,0
61,31.72,GT,125.0290,125.0290,0.0000,1,0,0
61,31.72,TR,41.4433,41.4433,0.0000,1,0,0
61,31.72,HO,18.5930,18.5930,0.0000,1,0,0
62,32.24,GT,125.0290,125.0290,0.0000,1,0,0
62,32.24,TR,41.3022,41.3022,0.0000,1,0,0
62,32.24,HO,18.5930,18.5930,0.0000,1,0,0
63,32.76,GT,125.0290,125.0290,0.0000,1,0,0
63,32.76,TR,40.9948,40.9948,0.0000,1,0,0
63,32.76,HO,18.5930,18.5930,0.0000,1,0,0
64,33.28,GT,125.0290,125.0290,0.0000,1,0,0
64,33.28,TR,40.5211,40.5211,0.0000,1,0,0
64,33.28,HO,18.5930,18.5930,0.0000,1,0,0
65,33.80,GT,125.0290,125.0290,0.0000,1,0,0
65,33.80,TR,39.8803,39.8803,0.0000,1,0,0
65,33.80,HO,18.5930,18.5930,0.0000,1,0,0
66,34.32,GT,125.0290,125.0290,0.0000,1,0,0
66,34.32,TR,39.0727,39.0727,0.0000,1,0,0
66,34.32,HO,18.5930,18.5930,0.0000,1,0,0
67,34.84,GT,125.0290,125.0290,0.0000,1,0,0
67,34.84,TR,38.0982,38.0982,0.0000,1,0,0
67,34.84,HO,18.5930,18.5930,0.0000,1,0,0
68,35.36,GT,125.0290,125.0290,0.0000,1,0,0
68,35.36,TR,36.9580,36.9580,0.0000,1,0,0
68,35.36,HO,18.5930,18.5930,0.0000,1,0,0
69,35.88,GT,125.0290,125.0290,0.0000,1,0,0
69,35.88,TR,35.6651,35.6651,0.0000,1,0,0
69,35.88,HO,18.5930,18.5930,0.0000,1,0,0
70,36.40,GT,125.0290,125.0290,0.0000,1,0,0
70,36.40,TR,34.4558,34.4558,0.0000,1,0,0
70,36.40,HO,18.5930,18.5930,0.0000,1,0,0
71,36.92,GT,125.0290,125.0290,0.0000,1,0,0
71,36.92,TR,33.4158,33.4158,0.0000,1,0,0
71,36.92,HO,18.5930,18.5930,0.0000,1,0,0
72,37.44,GT,125.0290,125.0290,0.0000,1,0,0
72,37.44,TR,32.5454,32.5454,0.0000,1,0,0
72,37.44,HO,18.5930,18.5930,0.0000,1,0,0
73,37.96,GT,125.0290,125.0290,0.0000,1,0,0
73,37.96,TR,31.8444,31.8444,0.0000,1,0,0
73,37.96,HO,18.5930,18.5930,0.0000,1,0,0
74,38.48,GT,125.0290,125.0290,0.0000,1,0,0
74,38.48,TR,31.3142,31.3142,0.0000,1,0,0
74,38.48,HO,18.5930,18.5930,0.0000,1,0,0
75,39.00,GT,125.0290,125.0290,0.0000,1,0,0
75,39.00,TR,30.9574,30.9574,0.0000,1,0,0
75,39.00,HO,18.5930,18.5930,0.0000,1,0,0
76,39.52,GT,125.0290,125.0290,0.0000,1,0,0
76,39.52,TR,30.7796,30.7796,0.0000,1,0,0
76,39.52,HO,18.5930,18.5930,0.0000,1,0,0
77,40.04,GT,125.0290,125.0290,0.0000,1,0,0
77,40.04,TR,30.7630,30.7630,0.0000,1,0,0
77,40.04,HO,18.5541,18.5541,0.0000,1,0,0
78,40.56,GT,125.0290,125.0290,0.0000,1,0,0
78,40.56,TR,30.7630,30.7630,0.0000,1,0,0
78,40.56,HO,18.3856,18.3856,0.0000,1,0,0
79,41.08,GT,125.0290,125.0290,0.0000,1,0,0
79,41.08,TR,30.7630,30.7630,0.0000,1,0,0
79,41.08,HO,18.0845,18.0845,0.0000,1,0,0
80,41.60,GT,125.0290,125.0290,0.0000,1,0,0
80,41.60,TR,30.7630,30.7630,0.0000,1,0,0
80,41.60,HO,17.6512,17.6512,0.0000,1,0,0
81,42.12,GT,125.0290,125.0290,0.0000,1,0,0
81,42.12,TR,30.7630,30.7630,0.0000,1,0,0
81,42.12,HO,17.0844,17.0844,0.0000,1,0,0
82,42.64,GT,125.0290,125.0290,0.0000,1,0,0
82,42.64,TR,30.7630,30.7630,0.0000,1,0,0
82,42.64,HO,16.4295,16.4295,0.0000,1,0,0
83,43.16,GT,125.0290,125.0290,0.0000,1,0,0
83,43.16,TR,30.7630,30.7630,0.0000,1,0,0
83,43.16,HO,15.7724,15.7724,0.0000,1,0,0
84,43.68,GT,125.0290,125.0290,0.0000,1,0,0
84,43.68,TR,30.7630,30.7630,0.0000,1,0,0
84,43.68,HO,15.1153,15.1153,0.0000,1,0,0
85,44.20,GT,125.0290,125.0290,0.0000,1,0,0
85,44.20,TR,30.7630,30.7630,0.0000,1,0,0
85,44.20,HO,14.4582,14.4582,0.0000,1,0,0
86,44.72,GT,125.0290,125.0290,0.0000,1,0,0
86,44.72,TR,30.7630,30.7630,0.0000,1,0,0
86,44.72,HO,13.8011,13.8011,0.0000,1,0,0
87,45.24,GT,125.0290,125.0290,0.0000,1,0,0
87,45.24,TR,30.7630,30.7630,0.0000,1,0,0
87,45.24,HO,13.1440,13.1440,0.0000,1,0,0
88,45.76,GT,125.0290,125.0290,0.0000,1,0,0
88,45.76,TR,30.7630,30.7630,0.0000,1,0,0
88,45.76,HO,12.4869,12.4869,0.0000,1,0,0
89,46.28,GT,125.0290,125.0290,0.0000,1,0,0
89,46.28,TR,30.7630,30.7630,0.0000,1,0,0
89,46.28,HO,11.8298,11.8298,0.0000,1,0,0
90,46.80,GT,125.0290,125.0290,0.0000,1,0,0
90,46.80,TR,30.7630,30.7630,0.0000,1,0,0
90,46.80,HO,11.1727,11.1727,0.0000,1,0,0
91,47.32,GT,125.0290,125.0290,0.0000,1,0,0
91,47.32,TR,30.7630,30.7630,0.0000,1,0,0
91,47.32,HO,10.5154,10.5154,0.0000,1,0,0
92,47.84,GT,125.0290,125.0290,0.0000,1,0,0
92,47.84,TR,30.7630,30.7630,0.0000,1,0,0
92,47.84,HO,9.8581,9.8581,0.0000,1,0,0
93,48.36,GT,125.0290,125.0290,0.0000,1,0,0
93,48.36,TR,30.7630,30.7630,0.0000,1,0,0
93,48.36,HO,9.2008,9.2008,0.0000,1,0,0
94,48.88,GT,125.0290,125.0290,0.0000,1,0,0
94,48.88,TR,30.7630,30.7630,0.0000,1,0,0
94,48.88,HO,8.5435,8.5435,0.0000,1,0,0
95,49.40,GT,125.0290,125.0290,0.0000,1,0,0
95,49.40,TR,30.7630,30.7630,0.0000,1,0,0
95,49.40,HO,7.8863,7.8863,0.0000,1,0,0
96,49.92,GT,125.0290,125.0290,0.0000,1,0,0
96,49.92,TR,30.7630,30.7630,0.0000,1,0,0
96,49.92,HO,7.2292,7.2292,0.0000,1,0,0
97,50.44,GT,125.0290,125.0290,0.0000,1,0,0
97,50.44,TR,30.7630,30.7630,0.0000,1,0,0
97,50.44,HO,6.5721,6.5721,0.0000,1,0,0
98,50.96,GT,125.0290,125.0290,0.0000,1,0,0
98,50.96,TR,30.7630,30.7630,0.0000,1,0,0
98,50.96,HO,5.9150,5.9150,0.0000,1,0,0
99,51.48,GT,125.0290,125.0290,0.0000,1,0,0
99,51.48,TR,30.7630,30.7630,0.0000,1,0,0
99,51.48,HO,5.2579,5.2579,0.0000,1,0,0
100,52.00,GT,125.0290,125.0290,0.0000,1,0,0
100,52.00,TR,30.7630,30.7630,0.0000,1,0,0
100,52.00,HO,4.6065,4.6065,0.0000,1,0,0
