trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
1,0.52,GT,118.5230,118.5230,0.0000,1,0,0
1,0.52,TR,24.0140,24.0140,0.0000,1,0,0
1,0.52,HO,33.0901,33.0901,0.0000,1,0,0
2,1.04,GT,118.5950,118.5950,0.0000,1,0,0
2,1.04,TR,24.2965,24.2965,0.0000,1,0,0
2,1.04,HO,32.8570,32.8570,0.0000,1,0,0
3,1.56,GT,118.7075,118.7075,0.0000,1,0,0
3,1.56,TR,24.7356,24.7356,0.0000,1,0,0
3,1.56,HO,32.4953,32.4953,0.0000,1,0,0
4,2.08,GT,118.8597,118.8597,0.0000,1,0,0
4,2.08,TR,25.3313,25.3313,0.0000,1,0,0
4,2.08,HO,32.0045,32.0045,0.0000,1,0,0
5,2.60,GT,119.0521,119.0521,0.0000,1,0,0
5,2.60,TR,26.0832,26.0832,0.0000,1,0,0
5,2.60,HO,31.3883,31.3883,0.0000,1,0,0
6,3.12,GT,119.2837,119.2837,0.0000,1,0,0
6,3.12,TR,26.9923,26.9923,0.0000,1,0,0
6,3.12,HO,30.7279,30.7279,0.0000,1,0,0
7,3.64,GT,119.5565,119.5565,0.0000,1,0,0
7,3.64,TR,28.0570,28.0570,0.0000,1,0,0
7,3.64,HO,30.0685,30.0685,0.0000,1,0,0
8,4.16,GT,119.8688,119.8688,0.0000,1,0,0
8,4.16,TR,29.2786,29.2786,0.0000,1,0,0
8,4.16,HO,29.4081,29.4081,0.0000,1,0,0
9,4.68,GT,120.2209,120.2209,0.0000,1,0,0
9,4.68,TR,30.6562,30.6562,0.0000,1,0,0
9,4.68,HO,28.7486,28.7486,0.0000,1,0,0
10,5.20,GT,120.5993,120.5993,0.0000,1,0,0
10,5.20,TR,32.1904,32.1904,0.0000,1,0,0
10,5.20,HO,28.0883,28.0883,0.0000,1,0,0
11,5.72,GT,120.9789,120.9789,0.0000,1,0,0
11,5.72,TR,33.7771,33.7771,0.0000,1,0,0
11,5.72,HO,27.4289,27.4289,0.0000,1,0,0
12,6.24,GT,121.3585,121.3585,0.0000,1,0,0
12,6.24,TR,35.2121,35.2121,0.0000,1,0,0
12,6.24,HO,26.7684,26.7684,0.0000,1,0,0
13,6.76,GT,121.7381,121.7381,0.0000,1,0,0
13,6.76,TR,36.4888,36.4888,0.0000,1,0,0
13,6.76,HO,26.1090,26.1090,0.0000,1,0,0
14,7.28,GT,122.1178,122.1177,0.0000,1,0,0
14,7.28,TR,37.6079,37.6079,0.0000,1,0,0
14,7.28,HO,25.4486,25.4486,0.0000,1,0,0
15,7.80,GT,122.4974,122.4974,0.0000,1,0,0
15,7.80,TR,38.5668,38.5668,0.0000,1,0,0
15,7.80,HO,24.7892,24.7892,0.0000,1,0,0
16,8.32,GT,122.8770,122.8770,0.0000,1,0,0
16,8.32,TR,39.3672,39.3672,0.0000,1,0,0
16,8.32,HO,24.1288,24.1288,0.0000,1,0,0
17,8.84,GT,123.2376,123.2376,0.0000,1,0,0
17,8.84,TR,40.0071,40.0071,0.0000,1,0,0
17,8.84,HO,23.4694,23.4694,0.0000,1,0,0
18,9.36,GT,123.5587,123.5587,0.0000,1,0,0
18,9.36,TR,40.4870,40.4870,0.0000,1,0,0
18,9.36,HO,22.8090,22.8089,0.0000,1,0,0
19,9.88,GT,123.8390,123.8390,0.0000,1,0,0
19,9.88,TR,40.8044,40.8044,0.0000,1,0,0
19,9.88,HO,22.1495,22.1495,0.0000,1,0,0
20,10.40,GT,124.0783,124.0783,0.0000,1,0,0
20,10.40,TR,40.9527,40.9527,0.0000,1,0,0
20,10.40,HO,21.4891,21.4891,0.0000,1,0,0
21,10.92,GT,124.2773,124.2773,0.0000,1,0,0
21,10.92,TR,40.9610,40.9610,0.0000,1,0,0
21,10.92,HO,20.8297,20.8297,0.0000,1,0,0
22,11.44,GT,124.4350,124.4350,0.0000,1,0,0
22,11.44,TR,40.9610,40.9610,0.0000,1,0,0
22,11.44,HO,20.1718,20.1718,0.0000,1,0,0
23,11.96,GT,124.5523,124.5523,0.0000,1,0,0
23,11.96,TR,40.9610,40.9610,0.0000,1,0,0
23,11.96,HO,19.6012,19.6012,0.0000,1,0,0
24,12.48,GT,124.6269,124.6269,0.0000,1,0,0
24,12.48,TR,40.9610,40.9610,0.0000,1,0,0
24,12.48,HO,19.1593,19.1593,0.0000,1,0,0
25,13.00,GT,124.6591,124.6591,0.0000,1,0,0
25,13.00,TR,40.9610,40.9610,0.0000,1,0,0
25,13.00,HO,18.8463,18.8463,0.0000,1,0,0
26,13.52,GT,124.6600,124.6600,0.0000,1,0,0
26,13.52,TR,40.9610,40.9610,0.0000,1,0,0
26,13.52,HO,18.6624,18.6624,0.0000,1,0,0
27,14.04,GT,124.6600,124.6600,0.0000,1,0,0
27,14.04,TR,40.9610,40.9610,0.0000,1,0,0
27,14.04,HO,18.6035,18.6035,0.0000,1,0,0
28,14.56,GT,124.6600,124.6600,0.0000,1,0,0
28,14.56,TR,40.9610,40.9610,0.0000,1,0,0
28,14.56,HO,18.5146,18.5146,0.0000,1,0,0
29,15.08,GT,124.6600,124.6600,0.0000,1,0,0
29,15.08,TR,40.9610,40.9610,0.0000,1,0,0
29,15.08,HO,18.2971,18.2971,0.0000,1,0,0
30,15.60,GT,124.6600,124.6600,0.0000,1,0,0
30,15.60,TR,40.9610,40.9610,0.0000,1,0,0
30,15.60,HO,17.9497,17.9497,0.0000,1,0,0
31,16.12,GT,124.6600,124.6600,0.0000,1,0,0
31,16.12,TR,40.9610,40.9610,0.0000,1,0,0
31,16.12,HO,17.4981,17.4981,0.0000,1,0,0
32,16.64,GT,124.6600,124.6600,0.0000,1,0,0
32,16.64,TR,40.9610,40.9610,0.0000,1,0,0
32,16.64,HO,17.0363,17.0362,0.0000,1,0,0
33,17.16,GT,124.6600,124.6600,0.0000,1,0,0
33,17.16,TR,40.9610,40.9610,0.0000,1,0,0
33,17.16,HO,16.5741,16.5741,0.0000,1,0,0
