trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
21,10.92,GT,124.3876,124.3876,0.0000,1,0,0
21,10.92,TR,41.5290,41.5290,0.0000,1,0,0
21,10.92,HO,20.8760,20.8760,0.0000,1,0,0
22,11.44,GT,124.6041,124.6041,0.0000,1,0,0
22,11.44,TR,41.5290,41.5290,0.0000,1,0,0
22,11.44,HO,20.2208,20.2208,0.0000,1,0,0
23,11.96,GT,124.7801,124.7801,0.0000,1,0,0
23,11.96,TR,41.5290,41.5290,0.0000,1,0,0
23,11.96,HO,19.5656,19.5656,0.0000,1,0,0
24,12.48,GT,124.9206,124.9206,0.0000,1,0,0
24,12.48,TR,41.5290,41.5290,0.0000,1,0,0
24,12.48,HO,18.9104,18.9104,0.0000,1,0,0
25,13.00,GT,125.0235,125.0235,0.0000,1,0,0
25,13.00,TR,41.5290,41.5290,0.0000,1,0,0
25,13.00,HO,18.2551,18.2551,0.0000,1,0,0
26,13.52,GT,125.0841,125.0841,0.0000,1,0,0
26,13.52,TR,41.5290,41.5290,0.0000,1,0,0
26,13.52,HO,17.5999,17.5999,0.0000,1,0,0
27,14.04,GT,125.1010,125.1010,0.0000,1,0,0
27,14.04,TR,41.5290,41.5290,0.0000,1,0,0
27,14.04,HO,16.9447,16.9447,0.0000,1,0,0
28,14.56,GT,125.1010,125.1010,0.0000,1,0,0
28,14.56,TR,41.5290,41.5290,0.0000,1,0,0
28,14.56,HO,16.2895,16.2895,0.0000,1,0,0
29,15.08,GT,125.1010,125.1010,0.0000,1,0,0
29,15.08,TR,41.5290,41.5290,0.0000,1,0,0
29,15.08,HO,15.6343,15.6343,0.0000,1,0,0
30,15.60,GT,125.1010,125.1010,0.0000,1,0,0
30,15.60,TR,41.5290,41.5290,0.0000,1,0,0
30,15.60,HO,15.0305,15.0305,0.0000,1,0,0
31,16.12,GT,125.1010,125.1010,0.0000,1,0,0
31,16.12,TR,41.5290,41.5290,0.0000,1,0,0
31,16.12,HO,14.5567,14.5567,0.0000,1,0,0
32,16.64,GT,125.1010,125.1010,0.0000,1,0,0
32,16.64,TR,41.5290,41.5290,0.0000,1,0,0
32,16.64,HO,14.2149,14.2149,0.0000,1,0,0
33,17.16,GT,125.1010,125.1010,0.0000,1,0,0
33,17.16,TR,41.5290,41.5290,0.0000,1,0,0
33,17.16,HO,14.0100,14.0100,0.0000,1,0,0
34,17.68,GT,125.1010,125.1010,0.0000,1,0,0
34,17.68,TR,41.5290,41.5290,0.0000,1,0,0
34,17.68,HO,13.9535,13.9535,0.0000,1,0,0
35,18.20,GT,125.1010,125.1010,0.0000,1,0,0
35,18.20,TR,41.5290,41.5290,0.0000,1,0,0
35,18.20,HO,14.0545,14.0545,0.0000,1,0,0
36,18.72,GT,125.1010,125.1010,0.0000,1,0,0
36,18.72,TR,41.5290,41.5290,0.0000,1,0,0
36,18.72,HO,14.2869,14.2869,0.0000,1,0,0
37,19.24,GT,125.1010,125.1010,0.0000,1,0,0
37,19.24,TR,41.5290,41.5290,0.0000,1,0,0
37,19.24,HO,14.6503,14.6503,0.0000,1,0,0
38,19.76,GT,125.1010,125.1010,0.0000,1,0,0
38,19.76,TR,41.5290,41.5290,0.0000,1,0,0
38,19.76,HO,15.1443,15.1443,0.0000,1,0,0
39,20.28,GT,125.1010,125.1010,0.0000,1,0,0
39,20.28,TR,41.5290,41.5290,0.0000,1,0,0
39,20.28,HO,15.6271,15.6271,0.0000,1,0,0
40,20.80,GT,125.1010,125.1010,0.0000,1,0,0
40,20.80,TR,41.5290,41.5290,0.0000,1,0,0
40,20.80,HO,15.8423,15.8423,0.0000,1,0,0
41,21.32,GT,125.1010,125.1010,0.0000,1,0,0
41,21.32,TR,41.5290,41.5290,0.0000,1,0,0
41,21.32,HO,15.8540,15.8540,0.0000,1,0,0
42,21.84,GT,125.1010,125.1010,0.0000,1,0,0
42,21.84,TR,41.5290,41.5290,0.0000,1,0,0
42,21.84,HO,15.8540,15.8540,0.0000,1,0,0
43,22.36,GT,125.1010,125.1010,0.0000,1,0,0
43,22.36,TR,41.5290,41.5290,0.0000,1,0,0
43,22.36,HO,15.8540,15.8540,0.0000,1,0,0
44,22.88,GT,125.1010,125.1010,0.0000,1,0,0
44,22.88,TR,41.5290,41.5290,0.0000,1,0,0
44,22.88,HO,15.8540,15.8540,0.0000,1,0,0
45,23.40,GT,125.1010,125.1010,0.0000,1,0,0
45,23.40,TR,41.5290,41.5290,0.0000,1,0,0
45,23.40,HO,15.8540,15.8540,0.0000,1,0,0
46,23.92,GT,125.1010,125.1010,0.0000,1,0,0
46,23.92,TR,41.5290,41.5290,0.0000,1,0,0
46,23.92,HO,15.8540,15.8540,0.0000,1,0,0
47,24.44,GT,125.1010,125.1010,0.0000,1,0,0
47,24.44,TR,41.5290,41.5290,0.0000,1,0,0
47,24.44,HO,15.8540,15.8540,0.0000,1,0,0
48,24.96,GT,125.1010,125.1010,0.0000,1,0,0
48,24.96,TR,41.5290,41.5290,0.0000,1,0,0
48,24.96,HO,15.8540,15.8540,0.0000,1,0,0
49,25.48,GT,125.1010,125.1010,0.0000,1,0,0
49,25.48,TR,41.5290,41.5290,0.0000,1,0,0
49,25.48,HO,15.8540,15.8540,0.0000,1,0,0
50,26.00,GT,125.1010,125.1010,0.0000,1,0,0
50,26.00,TR,41.5290,41.5290,0.0000,1,0,0
50,26.00,HO,15.8540,15.8540,0.0000,1,0,0
51,26.52,GT,125.1010,125.1010,0.0000,1,0,0
51,26.52,TR,41.5290,41.5290,0.0000,1,0,0
51,26.52,HO,15.8540,15.8540,0.0000,1,0,0
52,27.04,GT,125.1010,125.1010,0.0000,1,0,0
52,27.04,TR,41.5290,41.5290,0.0000,1,0,0
52,27.04,HO,15.8540,15.8540,0.0000,1,0,0
53,27.56,GT,118.5012,118.5012,0.0000,1,0,0
53,27.56,TR,23.9336,23.9336,0.0000,1,0,0
53,27.56,HO,33.1576,33.1576,0.0000,1,0,0
54,28.08,GT,118.5538,118.5538,0.0000,1,0,0
54,28.08,TR,24.1479,24.1479,0.0000,1,0,0
54,28.08,HO,32.9861,32.9861,0.0000,1,0,0
55,28.60,GT,118.6463,118.6463,0.0000,1,0,0
55,28.60,TR,24.5276,24.5276,0.0000,1,0,0
55,28.60,HO,32.6833,32.6833,0.0000,1,0,0
56,29.12,GT,118.7778,118.7778,0.0000,1,0,0
56,29.12,TR,25.0713,25.0713,0.0000,1,0,0
56,29.12,HO,32.2494,32.2494,0.0000,1,0,0
57,29.64,GT,118.9497,118.9497,0.0000,1,0,0
57,29.64,TR,25.7788,25.7788,0.0000,1,0,0
57,29.64,HO,31.6839,31.6839,0.0000,1,0,0
58,30.16,GT,119.1617,119.1617,0.0000,1,0,0
58,30.16,TR,26.6511,26.6511,0.0000,1,0,0
58,30.16,HO,31.0311,31.0311,0.0000,1,0,0
59,30.68,GT,119.4132,119.4132,0.0000,1,0,0
59,30.68,TR,27.6868,27.6868,0.0000,1,0,0
59,30.68,HO,30.3759,30.3759,0.0000,1,0,0
60,31.20,GT,119.7053,119.7053,0.0000,1,0,0
60,31.20,TR,28.8872,28.8872,0.0000,1,0,0
60,31.20,HO,29.7207,29.7207,0.0000,1,0,0
61,31.72,GT,120.0368,120.0368,0.0000,1,0,0
61,31.72,TR,30.2525,30.2525,0.0000,1,0,0
61,31.72,HO,29.0655,29.0655,0.0000,1,0,0
62,32.24,GT,120.3994,120.3994,0.0000,1,0,0
62,32.24,TR,31.7817,31.7817,0.0000,1,0,0
62,32.24,HO,28.4103,28.4103,0.0000,1,0,0
63,32.76,GT,120.7644,120.7644,0.0000,1,0,0
63,32.76,TR,33.4460,33.4460,0.0000,1,0,0
63,32.76,HO,27.7551,27.7551,0.0000,1,0,0
64,33.28,GT,121.1293,121.1293,0.0000,1,0,0
64,33.28,TR,35.0000,35.0000,0.0000,1,0,0
64,33.28,HO,27.0999,27.0999,0.0000,1,0,0
65,33.80,GT,121.4944,121.4944,0.0000,1,0,0
65,33.80,TR,36.3894,36.3894,0.0000,1,0,0
65,33.80,HO,26.4447,26.4447,0.0000,1,0,0
66,34.32,GT,121.8594,121.8594,0.0000,1,0,0
66,34.32,TR,37.6147,37.6147,0.0000,1,0,0
66,34.32,HO,25.7895,25.7895,0.0000,1,0,0
67,34.84,GT,122.2239,122.2239,0.0000,1,0,0
67,34.84,TR,38.6757,38.6757,0.0000,1,0,0
67,34.84,HO,25.1342,25.1342,0.0000,1,0,0
68,35.36,GT,122.5891,122.5891,0.0000,1,0,0
68,35.36,TR,39.5726,39.5726,0.0000,1,0,0
68,35.36,HO,24.4790,24.4790,0.0000,1,0,0
69,35.88,GT,122.9543,122.9543,0.0000,1,0,0
69,35.88,TR,40.3051,40.3051,0.0000,1,0,0
69,35.88,HO,23.8238,23.8238,0.0000,1,0,0
70,36.40,GT,123.3186,123.3186,0.0000,1,0,0
70,36.40,TR,40.8696,40.8696,0.0000,1,0,0
70,36.40,HO,23.1686,23.1686,0.0000,1,0,0
71,36.92,GT,123.6736,123.6736,0.0000,1,0,0
71,36.92,TR,41.2638,41.2638,0.0000,1,0,0
71,36.92,HO,22.5134,22.5134,0.0000,1,0,0
72,37.44,GT,123.9889,123.9889,0.0000,1,0,0
72,37.44,TR,41.4837,41.4837,0.0000,1,0,0
72,37.44,HO,21.8582,21.8582,0.0000,1,0,0
73,37.96,GT,124.2646,124.2646,0.0000,1,0,0
73,37.96,TR,41.5290,41.5290,0.0000,1,0,0
73,37.96,HO,21.2029,21.2029,0.0000,1,0,0
74,38.48,GT,124.5011,124.5011,0.0000,1,0,0
74,38.48,TR,41.5290,41.5290,0.0000,1,0,0
74,38.48,HO,20.5477,20.5477,0.0000,1,0,0
75,39.00,GT,124.6975,124.6975,0.0000,1,0,0
75,39.00,TR,41.5290,41.5290,0.0000,1,0,0
75,39.00,HO,19.8925,19.8925,0.0000,1,0,0
76,39.52,GT,124.8536,124.8536,0.0000,1,0,0
76,39.52,TR,41.5290,41.5290,0.0000,1,0,0
76,39.52,HO,19.2373,19.2373,0.0000,1,0,0
77,40.04,GT,124.9771,124.9771,0.0000,1,0,0
77,40.04,TR,41.5290,41.5290,0.0000,1,0,0
77,40.04,HO,18.5821,18.5821,0.0000,1,0,0
78,40.56,GT,125.0595,125.0595,0.0000,1,0,0
78,40.56,TR,41.5290,41.5290,0.0000,1,0,0
78,40.56,HO,17.9269,17.9269,0.0000,1,0,0
79,41.08,GT,125.0986,125.0986,0.0000,1,0,0
79,41.08,TR,41.5290,41.5290,0.0000,1,0,0
79,41.08,HO,17.2717,17.2717,0.0000,1,0,0
80,41.60,GT,125.1010,125.1010,0.0000,1,0,0
80,41.60,TR,41.5290,41.5290,0.0000,1,0,0
80,41.60,HO,16.6164,16.6164,0.0000,1,0,0
81,42.12,GT,125.1010,125.1010,0.0000,1,0,0
81,42.12,TR,41.5290,41.5290,0.0000,1,0,0
81,42.12,HO,15.9612,15.9612,0.0000,1,0,0
82,42.64,GT,125.1010,125.1010,0.0000,1,0,0
82,42.64,TR,41.5290,41.5290,0.0000,1,0,0
82,42.64,HO,15.3161,15.3161,0.0000,1,0,0
83,43.16,GT,125.1010,125.1010,0.0000,1,0,0
83,43.16,TR,41.5290,41.5290,0.0000,1,0,0
83,43.16,HO,14.7769,14.7769,0.0000,1,0,0
84,43.68,GT,125.1010,125.1010,0.0000,1,0,0
84,43.68,TR,41.5290,41.5290,0.0000,1,0,0
84,43.68,HO,14.3683,14.3683,0.0000,1,0,0
85,44.20,GT,125.1010,125.1010,0.0000,1,0,0
85,44.20,TR,41.5290,41.5290,0.0000,1,0,0
85,44.20,HO,14.0940,14.0940,0.0000,1,0,0
86,44.72,GT,125.1010,125.1010,0.0000,1,0,0
86,44.72,TR,41.5290,41.5290,0.0000,1,0,0
86,44.72,HO,13.9609,13.9609,0.0000,1,0,0
87,45.24,GT,125.1010,125.1010,0.0000,1,0,0
87,45.24,TR,41.5290,41.5290,0.0000,1,0,0
87,45.24,HO,13.9882,13.9882,0.0000,1,0,0
88,45.76,GT,125.1010,125.1010,0.0000,1,0,0
88,45.76,TR,41.5290,41.5290,0.0000,1,0,0
88,45.76,HO,14.1552,14.1552,0.0000,1,0,0
89,46.28,GT,125.1010,125.1010,0.0000,1,0,0
89,46.28,TR,41.5290,41.5290,0.0000,1,0,0
89,46.28,HO,14.4519,14.4519,0.0000,1,0,0
90,46.80,GT,125.1010,125.1010,0.0000,1,0,0
90,46.80,TR,41.5290,41.5290,0.0000,1,0,0
90,46.80,HO,14.8816,14.8816,0.0000,1,0,0
91,47.32,GT,125.1010,125.1010,0.0000,1,0,0
91,47.32,TR,41.5290,41.5290,0.0000,1,0,0
91,47.32,HO,15.4174,15.4174,0.0000,1,0,0
92,47.84,GT,125.1010,125.1010,0.0000,1,0,0
92,47.84,TR,41.5290,41.5290,0.0000,1,0,0
92,47.84,HO,15.7679,15.7679,0.0000,1,0,0
93,48.36,GT,125.1010,125.1010,0.0000,1,0,0
93,48.36,TR,41.5290,41.5290,0.0000,1,0,0
93,48.36,HO,15.8540,15.8540,0.0000,1,0,0
94,48.88,GT,125.1010,125.1010,0.0000,1,0,0
94,48.88,TR,41.5290,41.5290,0.0000,1,0,0
94,48.88,HO,15.8540,15.8540,0.0000,1,0,0
95,49.40,GT,125.1010,125.1010,0.0000,1,0,0
95,49.40,TR,41.5290,41.5290,0.0000,1,0,0
95,49.40,HO,15.8540,15.8540,0.0000,1,0,0
96,49.92,GT,125.1010,125.1010,0.0000,1,0,0
96,49.92,TR,41.5290,41.5290,0.0000,1,0,0
96,49.92,HO,15.8540,15.8540,0.0000,1,0,0
97,50.44,GT,125.1010,125.1010,0.0000,1,0,0
97,50.44,TR,41.5290,41.5290,0.0000,1,0,0
97,50.44,HO,15.8540,15.8540,0.0000,1,0,0
98,50.96,GT,125.1010,125.1010,0.0000,1,0,0
98,50.96,TR,41.5290,41.5290,0.0000,1,0,0
98,50.96,HO,15.8540,15.8540,0.0000,1,0,0
99,51.48,GT,125.1010,125.1010,0.0000,1,0,0
99,51.48,TR,41.5290,41.5290,0.0000,1,0,0
99,51.48,HO,15.8540,15.8540,0.0000,1,0,0
100,52.00,GT,125.1010,125.1010,0.0000,1,0,0
100,52.00,TR,41.5290,41.5290,0.0000,1,0,0
100,52.00,HO,15.8540,15.8540,0.0000,1,0,0
