trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
1,0.52,GT,118.5253,118.5253,0.0000,1,0,0
1,0.52,TR,24.0153,24.0153,0.0000,1,0,0
1,0.52,HO,33.0921,33.0921,0.0000,1,0,0
2,1.04,GT,118.6035,118.6035,0.0000,1,0,0
2,1.04,TR,24.3030,24.3030,0.0000,1,0,0
2,1.04,HO,32.8625,32.8625,0.0000,1,0,0
3,1.56,GT,118.7249,118.7249,0.0000,1,0,0
3,1.56,TR,24.7480,24.7480,0.0000,1,0,0
3,1.56,HO,32.5067,32.5067,0.0000,1,0,0
4,2.08,GT,118.8894,118.8894,0.0000,1,0,0
4,2.08,TR,25.3521,25.3521,0.0000,1,0,0
4,2.08,HO,32.0243,32.0243,0.0000,1,0,0
5,2.60,GT,119.0965,119.0965,0.0000,1,0,0
5,2.60,TR,26.1155,26.1155,0.0000,1,0,0
5,2.60,HO,31.4153,31.4153,0.0000,1,0,0
6,3.12,GT,119.3476,119.3476,0.0000,1,0,0
6,3.12,TR,27.0382,27.0382,0.0000,1,0,0
6,3.12,HO,30.7539,30.7539,0.0000,1,0,0
7,3.64,GT,119.6415,119.6415,0.0000,1,0,0
7,3.64,TR,28.1195,28.1195,0.0000,1,0,0
7,3.64,HO,30.0920,30.0920,0.0000,1,0,0
8,4.16,GT,119.9783,119.9783,0.0000,1,0,0
8,4.16,TR,29.3584,29.3584,0.0000,1,0,0
8,4.16,HO,29.4304,29.4304,0.0000,1,0,0
9,4.68,GT,120.3371,120.3371,0.0000,1,0,0
9,4.68,TR,30.7568,30.7568,0.0000,1,0,0
9,4.68,HO,28.7687,28.7687,0.0000,1,0,0
10,5.20,GT,120.6959,120.6959,0.0000,1,0,0
10,5.20,TR,32.3138,32.3138,0.0000,1,0,0
10,5.20,HO,28.1073,28.1073,0.0000,1,0,0
11,5.72,GT,121.0547,121.0547,0.0000,1,0,0
11,5.72,TR,33.9266,33.9266,0.0000,1,0,0
11,5.72,HO,27.4459,27.4459,0.0000,1,0,0
12,6.24,GT,121.4135,121.4135,0.0000,1,0,0
12,6.24,TR,35.3866,35.3866,0.0000,1,0,0
12,6.24,HO,26.7844,26.7844,0.0000,1,0,0
13,6.76,GT,121.7723,121.7723,0.0000,1,0,0
13,6.76,TR,36.6856,36.6856,0.0000,1,0,0
13,6.76,HO,26.1223,26.1223,0.0000,1,0,0
14,7.28,GT,122.1311,122.1311,0.0000,1,0,0
14,7.28,TR,37.8246,37.8246,0.0000,1,0,0
14,7.28,HO,25.4606,25.4606,0.0000,1,0,0
15,7.80,GT,122.4900,122.4900,0.0000,1,0,0
15,7.80,TR,38.8021,38.8021,0.0000,1,0,0
15,7.80,HO,24.7992,24.7992,0.0000,1,0,0
16,8.32,GT,122.8498,122.8498,0.0000,1,0,0
16,8.32,TR,39.6174,39.6174,0.0000,1,0,0
16,8.32,HO,24.1378,24.1378,0.0000,1,0,0
17,8.84,GT,123.2086,123.2086,0.0000,1,0,0
17,8.84,TR,40.2711,40.2711,0.0000,1,0,0
17,8.84,HO,23.4764,23.4764,0.0000,1,0,0
18,9.36,GT,123.5674,123.5674,0.0000,1,0,0
18,9.36,TR,40.7621,40.7621,0.0000,1,0,0
18,9.36,HO,22.8143,22.8142,0.0000,1,0,0
19,9.88,GT,123.9167,123.9167,0.0000,1,0,0
19,9.88,TR,41.0872,41.0872,0.0000,1,0,0
19,9.88,HO,22.1525,22.1525,0.0000,1,0,0
20,10.40,GT,124.2256,124.2256,0.0000,1,0,0
20,10.40,TR,41.2419,41.2419,0.0000,1,0,0
20,10.40,HO,21.4911,21.4911,0.0000,1,0,0
21,10.92,GT,124.4909,124.4909,0.0000,1,0,0
21,10.92,TR,41.2530,41.2530,0.0000,1,0,0
21,10.92,HO,20.8297,20.8297,0.0000,1,0,0
22,11.44,GT,124.7121,124.7121,0.0000,1,0,0
22,11.44,TR,41.2530,41.2530,0.0000,1,0,0
22,11.44,HO,20.1683,20.1683,0.0000,1,0,0
23,11.96,GT,124.8891,124.8890,0.0000,1,0,0
23,11.96,TR,41.2530,41.2530,0.0000,1,0,0
23,11.96,HO,19.5700,19.5700,0.0000,1,0,0
24,12.48,GT,125.0218,125.0219,0.0000,1,0,0
24,12.48,TR,41.2530,41.2530,0.0000,1,0,0
24,12.48,HO,19.1019,19.1018,0.0000,1,0,0
25,13.00,GT,125.1101,125.1101,0.0000,1,0,0
25,13.00,TR,41.2530,41.2530,0.0000,1,0,0
25,13.00,HO,18.7649,18.7649,0.0000,1,0,0
26,13.52,GT,125.1509,125.1509,0.0000,1,0,0
26,13.52,TR,41.2530,41.2530,0.0000,1,0,0
26,13.52,HO,18.5615,18.5614,0.0000,1,0,0
27,14.04,GT,125.1540,125.1540,0.0000,1,0,0
27,14.04,TR,41.2530,41.2530,0.0000,1,0,0
27,14.04,HO,18.4945,18.4945,0.0000,1,0,0
28,14.56,GT,125.1540,125.1540,0.0000,1,0,0
28,14.56,TR,41.2530,41.2530,0.0000,1,0,0
28,14.56,HO,18.4066,18.4066,0.0000,1,0,0
29,15.08,GT,125.1540,125.1540,0.0000,1,0,0
29,15.08,TR,41.2530,41.2530,0.0000,1,0,0
29,15.08,HO,18.1921,18.1921,0.0000,1,0,0
30,15.60,GT,125.1540,125.1540,0.0000,1,0,0
30,15.60,TR,41.2530,41.2530,0.0000,1,0,0
30,15.60,HO,17.8509,17.8509,0.0000,1,0,0
31,16.12,GT,125.1540,125.1540,0.0000,1,0,0
31,16.12,TR,41.2530,41.2530,0.0000,1,0,0
31,16.12,HO,17.3828,17.3828,0.0000,1,0,0
32,16.64,GT,125.1540,125.1540,0.0000,1,0,0
32,16.64,TR,41.2530,41.2530,0.0000,1,0,0
32,16.64,HO,16.7876,16.7876,0.0000,1,0,0
33,17.16,GT,125.1540,125.1540,0.0000,1,0,0
33,17.16,TR,41.2530,41.2530,0.0000,1,0,0
33,17.16,HO,16.1267,16.1267,0.0000,1,0,0
34,17.68,GT,125.1540,125.1540,0.0000,1,0,0
34,17.68,TR,41.2530,41.2530,0.0000,1,0,0
34,17.68,HO,15.4920,15.4920,0.0000,1,0,0
35,18.20,GT,125.1540,125.1540,0.0000,1,0,0
35,18.20,TR,41.2530,41.2530,0.0000,1,0,0
35,18.20,HO,14.9762,14.9762,0.0000,1,0,0
36,18.72,GT,125.1540,125.1540,0.0000,1,0,0
36,18.72,TR,41.2530,41.2530,0.0000,1,0,0
36,18.72,HO,14.5882,14.5882,0.0000,1,0,0
37,19.24,GT,125.1540,125.1540,0.0000,1,0,0
37,19.24,TR,41.2530,41.2530,0.0000,1,0,0
37,19.24,HO,14.3269,14.3269,0.0000,1,0,0
38,19.76,GT,125.1540,125.1540,0.0000,1,0,0
38,19.76,TR,41.2530,41.2530,0.0000,1,0,0
38,19.76,HO,14.1915,14.1915,0.0000,1,0,0
39,20.28,GT,125.1540,125.1540,0.0000,1,0,0
39,20.28,TR,41.2530,41.2530,0.0000,1,0,0
39,20.28,HO,14.1640,14.1640,0.0000,1,0,0
40,20.80,GT,125.1540,125.1540,0.0000,1,0,0
40,20.80,TR,41.2530,41.2530,0.0000,1,0,0
40,20.80,HO,14.1640,14.1640,0.0000,1,0,0
41,21.32,GT,125.1540,125.1540,0.0000,1,0,0
41,21.32,TR,41.2530,41.2530,0.0000,1,0,0
41,21.32,HO,14.1640,14.1640,0.0000,1,0,0
42,21.84,GT,125.1540,125.1540,0.0000,1,0,0
42,21.84,TR,41.2530,41.2530,0.0000,1,0,0
42,21.84,HO,14.1640,14.1640,0.0000,1,0,0
43,22.36,GT,125.1540,125.1540,0.0000,1,0,0
43,22.36,TR,41.2530,41.2530,0.0000,1,0,0
43,22.36,HO,14.1640,14.1640,0.0000,1,0,0
44,22.88,GT,125.1540,125.1540,0.0000,1,0,0
44,22.88,TR,41.2530,41.2530,0.0000,1,0,0
44,22.88,HO,14.1771,14.1771,0.0000,1,0,0
45,23.40,GT,125.1540,125.1540,0.0000,1,0,0
45,23.40,TR,41.2530,41.2530,0.0000,1,0,0
45,23.40,HO,14.2990,14.2990,0.0000,1,0,0
46,23.92,GT,125.1540,125.1540,0.0000,1,0,0
46,23.92,TR,41.2530,41.2530,0.0000,1,0,0
46,23.92,HO,14.5486,14.5486,0.0000,1,0,0
47,24.44,GT,125.1540,125.1540,0.0000,1,0,0
47,24.44,TR,41.2530,41.2530,0.0000,1,0,0
47,24.44,HO,14.9239,14.9239,0.0000,1,0,0
48,24.96,GT,125.1540,125.1540,0.0000,1,0,0
48,24.96,TR,41.2530,41.2530,0.0000,1,0,0
48,24.96,HO,15.4261,15.4261,0.0000,1,0,0
49,25.48,GT,125.1540,125.1540,0.0000,1,0,0
49,25.48,TR,41.2530,41.2530,0.0000,1,0,0
49,25.48,HO,16.0509,16.0509,0.0000,1,0,0
50,26.00,GT,125.1540,125.1540,0.0000,1,0,0
50,26.00,TR,41.2530,41.2530,0.0000,1,0,0
50,26.00,HO,16.7133,16.7133,0.0000,1,0,0
51,26.52,GT,125.1540,125.1540,0.0000,1,0,0
51,26.52,TR,41.2530,41.2530,0.0000,1,0,0
51,26.52,HO,17.3410,17.3410,0.0000,1,0,0
52,27.04,GT,125.1540,125.1540,0.0000,1,0,0
52,27.04,TR,41.2530,41.2530,0.0000,1,0,0
52,27.04,HO,17.8460,17.8460,0.0000,1,0,0
53,27.56,GT,125.1540,125.1540,0.0000,1,0,0
53,27.56,TR,41.2530,41.2530,0.0000,1,0,0
53,27.56,HO,18.2247,18.2247,0.0000,1,0,0
54,28.08,GT,125.1540,125.1540,0.0000,1,0,0
