trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
59,30.68,TR,30.9710,30.9710,0.0000,1,0,0
59,30.68,HO,28.5692,28.5692,0.0000,1,0,0
60,31.20,GT,120.7092,120.7092,0.0000,1,0,0
60,31.20,TR,32.5427,32.5427,0.0000,1,0,0
60,31.20,HO,27.9004,27.9004,0.0000,1,0,0
61,31.72,GT,121.0605,121.0605,0.0000,1,0,0
61,31.72,TR,34.1783,34.1783,0.0000,1,0,0
61,31.72,HO,27.2316,27.2316,0.0000,1,0,0
62,32.24,GT,121.4119,121.4119,0.0000,1,0,0
62,32.24,TR,35.6635,35.6635,0.0000,1,0,0
62,32.24,HO,26.5628,26.5628,0.0000,1,0,0
63,32.76,GT,121.7633,121.7633,0.0000,1,0,0
63,32.76,TR,36.9911,36.9911,0.0000,1,0,0
63,32.76,HO,25.8940,25.8940,0.0000,1,0,0
64,33.28,GT,122.1146,122.1146,0.0000,1,0,0
64,33.28,TR,38.1590,38.1590,0.0000,1,0,0
64,33.28,HO,25.2252,25.2252,0.0000,1,0,0
65,33.80,GT,122.4661,122.4661,0.0000,1,0,0
65,33.80,TR,39.1676,39.1676,0.0000,1,0,0
65,33.80,HO,24.5564,24.5563,0.0000,1,0,0
66,34.32,GT,122.8175,122.8175,0.0000,1,0,0
66,34.32,TR,40.0160,40.0160,0.0000,1,0,0
66,34.32,HO,23.8875,23.8875,0.0000,1,0,0
67,34.84,GT,123.1689,123.1689,0.0000,1,0,0
67,34.84,TR,40.7042,40.7042,0.0000,1,0,0
67,34.84,HO,23.2187,23.2187,0.0000,1,0,0
68,35.36,GT,123.5200,123.5200,0.0000,1,0,0
68,35.36,TR,41.2314,41.2314,0.0000,1,0,0
68,35.36,HO,22.5499,22.5499,0.0000,1,0,0
69,35.88,GT,123.8716,123.8716,0.0000,1,0,0
69,35.88,TR,41.5967,41.5967,0.0000,1,0,0
69,35.88,HO,21.8811,21.8811,0.0000,1,0,0
70,36.40,GT,124.2126,124.2126,0.0000,1,0,0
70,36.40,TR,41.7940,41.7940,0.0000,1,0,0
70,36.40,HO,21.2123,21.2123,0.0000,1,0,0
71,36.92,GT,124.5143,124.5143,0.0000,1,0,0
71,36.92,TR,41.8280,41.8280,0.0000,1,0,0
71,36.92,HO,20.5435,20.5435,0.0000,1,0,0
72,37.44,GT,124.7733,124.7733,0.0000,1,0,0
72,37.44,TR,41.8280,41.8280,0.0000,1,0,0
72,37.44,HO,19.9133,19.9133,0.0000,1,0,0
73,37.96,GT,124.9899,124.9899,0.0000,1,0,0
73,37.96,TR,41.8280,41.8280,0.0000,1,0,0
73,37.96,HO,19.4089,19.4089,0.0000,1,0,0
74,38.48,GT,125.1642,125.1642,0.0000,1,0,0
74,38.48,TR,41.8280,41.8280,0.0000,1,0,0
74,38.48,HO,19.0347,19.0347,0.0000,1,0,0
75,39.00,GT,125.2951,125.2951,0.0000,1,0,0
75,39.00,TR,41.8280,41.8280,0.0000,1,0,0
75,39.00,HO,18.7899,18.7899,0.0000,1,0,0
76,39.52,GT,125.3817,125.3817,0.0000,1,0,0
76,39.52,TR,41.8280,41.8280,0.0000,1,0,0
76,39.52,HO,18.6556,18.6556,0.0000,1,0,0
77,40.04,GT,125.4235,125.4235,0.0000,1,0,0
77,40.04,TR,41.8280,41.8280,0.0000,1,0,0
77,40.04,HO,18.6430,18.6430,0.0000,1,0,0
78,40.56,GT,125.4270,125.4270,0.0000,1,0,0
78,40.56,TR,41.7495,41.7495,0.0000,1,0,0
78,40.56,HO,18.6380,18.6380,0.0000,1,0,0
79,41.08,GT,125.4270,125.4270,0.0000,1,0,0
79,41.08,TR,41.5134,41.5134,0.0000,1,0,0
79,41.08,HO,18.6380,18.6380,0.0000,1,0,0
80,41.60,GT,125.4270,125.4270,0.0000,1,0,0
80,41.60,TR,41.1210,41.1210,0.0000,1,0,0
80,41.60,HO,18.6380,18.6380,0.0000,1,0,0
81,42.12,GT,125.4270,125.4270,0.0000,1,0,0
81,42.12,TR,40.5705,40.5705,0.0000,1,0,0
81,42.12,HO,18.6380,18.6380,0.0000,1,0,0
82,42.64,GT,125.4270,125.4270,0.0000,1,0,0
82,42.64,TR,39.8623,39.8623,0.0000,1,0,0
82,42.64,HO,18.6380,18.6380,0.0000,1,0,0
83,43.16,GT,125.4270,125.4270,0.0000,1,0,0
83,43.16,TR,38.9986,38.9986,0.0000,1,0,0
83,43.16,HO,18.6380,18.6380,0.0000,1,0,0
84,43.68,GT,125.4270,125.4270,0.0000,1,0,0
84,43.68,TR,37.9772,37.9772,0.0000,1,0,0
84,43.68,HO,18.6380,18.6380,0.0000,1,0,0
85,44.20,GT,125.4270,125.4270,0.0000,1,0,0
85,44.20,TR,36.7986,36.7986,0.0000,1,0,0
85,44.20,HO,18.6380,18.6380,0.0000,1,0,0
86,44.72,GT,125.4270,125.4270,0.0000,1,0,0
86,44.72,TR,35.5096,35.5096,0.0000,1,0,0
86,44.72,HO,18.6380,18.6380,0.0000,1,0,0
87,45.24,GT,125.4270,125.4270,0.0000,1,0,0
87,45.24,TR,34.3472,34.3472,0.0000,1,0,0
87,45.24,HO,18.6380,18.6380,0.0000,1,0,0
88,45.76,GT,125.4270,125.4270,0.0000,1,0,0
88,45.76,TR,33.3442,33.3442,0.0000,1,0,0
88,45.76,HO,18.6380,18.6380,0.0000,1,0,0
89,46.28,GT,125.4270,125.4270,0.0000,1,0,0
89,46.28,TR,32.5006,32.5006,0.0000,1,0,0
89,46.28,HO,18.6380,18.6380,0.0000,1,0,0
90,46.80,GT,125.4270,125.4270,0.0000,1,0,0
90,46.80,TR,31.8177,31.8177,0.0000,1,0,0
90,46.80,HO,18.6380,18.6380,0.0000,1,0,0
91,47.32,GT,125.4270,125.4270,0.0000,1,0,0
91,47.32,TR,31.2971,31.2971,0.0000,1,0,0
91,47.32,HO,18.6380,18.6380,0.0000,1,0,0
92,47.84,GT,125.4270,125.4270,0.0000,1,0,0
92,47.84,TR,30.9380,30.9380,0.0000,1,0,0
92,47.84,HO,18.6380,18.6380,0.0000,1,0,0
93,48.36,GT,125.4270,125.4270,0.0000,1,0,0
93,48.36,TR,30.7464,30.7464,0.0000,1,0,0
93,48.36,HO,18.6380,18.6380,0.0000,1,0,0
94,48.88,GT,125.4270,125.4270,0.0000,1,0,0
94,48.88,TR,30.7180,30.7180,0.0000,1,0,0
94,48.88,HO,18.6380,18.6380,0.0000,1,0,0
95,49.40,GT,125.4270,125.4270,0.0000,1,0,0
95,49.40,TR,30.7180,30.7180,0.0000,1,0,0
95,49.40,HO,18.6380,18.6380,0.0000,1,0,0
96,49.92,GT,125.4270,125.4270,0.0000,1,0,0
96,49.92,TR,30.7180,30.7180,0.0000,1,0,0
96,49.92,HO,18.6380,18.6380,0.0000,1,0,0
97,50.44,GT,125.4270,125.4270,0.0000,1,0,0
97,50.44,TR,30.7180,30.7180,0.0000,1,0,0
97,50.44,HO,18.6380,18.6380,0.0000,1,0,0
98,50.96,GT,125.4270,125.4270,0.0000,1,0,0
98,50.96,TR,30.7180,30.7180,0.0000,1,0,0
98,50.96,HO,18.6380,18.6380,0.0000,1,0,0
99,51.48,GT,125.4270,125.4270,0.0000,1,0,0
99,51.48,TR,30.7180,30.7180,0.0000,1,0,0
99,51.48,HO,18.6380,18.6380,0.0000,1,0,0
100,52.00,GT,118.4987,118.4986,0.0000,1,0,0
100,52.00,TR,23.9175,23.9175,0.0000,1,0,0
100,52.00,HO,33.1689,33.1689,0.0000,1,0,0
