trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
19,9.88,TR,30.7120,30.7120,0.0000,1,0,0
19,9.88,HO,21.8478,21.8478,0.0000,1,0,0
20,10.40,GT,123.9405,123.9405,0.0000,1,0,0
20,10.40,TR,30.7120,30.7120,0.0000,1,0,0
20,10.40,HO,21.1708,21.1708,0.0000,1,0,0
21,10.92,GT,124.2039,124.2039,0.0000,1,0,0
21,10.92,TR,30.7120,30.7120,0.0000,1,0,0
21,10.92,HO,20.4935,20.4935,0.0000,1,0,0
22,11.44,GT,124.4296,124.4296,0.0000,1,0,0
22,11.44,TR,30.7120,30.7120,0.0000,1,0,0
22,11.44,HO,19.8383,19.8383,0.0000,1,0,0
23,11.96,GT,124.6175,124.6175,0.0000,1,0,0
23,11.96,TR,30.7120,30.7120,0.0000,1,0,0
23,11.96,HO,19.3078,19.3078,0.0000,1,0,0
24,12.48,GT,124.7674,124.7674,0.0000,1,0,0
24,12.48,TR,30.7120,30.7120,0.0000,1,0,0
24,12.48,HO,18.9133,18.9133,0.0000,1,0,0
25,13.00,GT,124.8777,124.8777,0.0000,1,0,0
25,13.00,TR,30.7120,30.7120,0.0000,1,0,0
25,13.00,HO,18.6576,18.6576,0.0000,1,0,0
26,13.52,GT,124.9497,124.9497,0.0000,1,0,0
26,13.52,TR,30.7120,30.7120,0.0000,1,0,0
26,13.52,HO,18.5475,18.5475,0.0000,1,0,0
27,14.04,GT,124.9795,124.9795,0.0000,1,0,0
27,14.04,TR,30.7120,30.7120,0.0000,1,0,0
27,14.04,HO,18.5340,18.5340,0.0000,1,0,0
28,14.56,GT,124.9800,124.9800,0.0000,1,0,0
28,14.56,TR,30.7120,30.7120,0.0000,1,0,0
28,14.56,HO,18.4161,18.4161,0.0000,1,0,0
29,15.08,GT,124.9800,124.9800,0.0000,1,0,0
29,15.08,TR,30.7120,30.7120,0.0000,1,0,0
29,15.08,HO,18.1658,18.1658,0.0000,1,0,0
30,15.60,GT,124.9800,124.9800,0.0000,1,0,0
30,15.60,TR,30.7120,30.7120,0.0000,1,0,0
30,15.60,HO,17.7819,17.7819,0.0000,1,0,0
31,16.12,GT,124.9800,124.9800,0.0000,1,0,0
31,16.12,TR,30.7120,30.7120,0.0000,1,0,0
31,16.12,HO,17.2648,17.2648,0.0000,1,0,0
32,16.64,GT,124.9800,124.9800,0.0000,1,0,0
32,16.64,TR,30.7120,30.7120,0.0000,1,0,0
32,16.64,HO,16.6211,16.6211,0.0000,1,0,0
33,17.16,GT,124.9800,124.9800,0.0000,1,0,0
33,17.16,TR,30.7120,30.7120,0.0000,1,0,0
33,17.16,HO,15.9436,15.9436,0.0000,1,0,0
34,17.68,GT,124.9800,124.9800,0.0000,1,0,0
34,17.68,TR,30.7120,30.7120,0.0000,1,0,0
34,17.68,HO,15.2666,15.2666,0.0000,1,0,0
35,18.20,GT,124.9800,124.9800,0.0000,1,0,0
35,18.20,TR,30.7120,30.7120,0.0000,1,0,0
35,18.20,HO,14.5895,14.5895,0.0000,1,0,0
36,18.72,GT,124.9800,124.9800,0.0000,1,0,0
36,18.72,TR,30.7120,30.7120,0.0000,1,0,0
36,18.72,HO,13.9116,13.9116,0.0000,1,0,0
37,19.24,GT,124.9800,124.9800,0.0000,1,0,0
37,19.24,TR,30.7120,30.7120,0.0000,1,0,0
37,19.24,HO,13.2346,13.2346,0.0000,1,0,0
38,19.76,GT,124.9800,124.9800,0.0000,1,0,0
38,19.76,TR,30.7120,30.7120,0.0000,1,0,0
38,19.76,HO,12.5575,12.5575,0.0000,1,0,0
39,20.28,GT,124.9800,124.9800,0.0000,1,0,0
39,20.28,TR,30.7120,30.7120,0.0000,1,0,0
39,20.28,HO,11.8805,11.8805,0.0000,1,0,0
40,20.80,GT,124.9800,124.9800,0.0000,1,0,0
40,20.80,TR,30.7120,30.7120,0.0000,1,0,0
40,20.80,HO,11.2025,11.2025,0.0000,1,0,0
41,21.32,GT,124.9800,124.9800,0.0000,1,0,0
41,21.32,TR,30.7120,30.7120,0.0000,1,0,0
41,21.32,HO,10.5255,10.5255,0.0000,1,0,0
42,21.84,GT,124.9800,124.9800,0.0000,1,0,0
42,21.84,TR,30.7120,30.7120,0.0000,1,0,0
42,21.84,HO,9.8485,9.8485,0.0000,1,0,0
43,22.36,GT,124.9800,124.9800,0.0000,1,0,0
43,22.36,TR,30.7120,30.7120,0.0000,1,0,0
43,22.36,HO,9.1715,9.1715,0.0000,1,0,0
44,22.88,GT,124.9800,124.9800,0.0000,1,0,0
44,22.88,TR,30.7120,30.7120,0.0000,1,0,0
44,22.88,HO,8.4935,8.4935,0.0000,1,0,0
45,23.40,GT,124.9800,124.9800,0.0000,1,0,0
45,23.40,TR,30.7120,30.7120,0.0000,1,0,0
45,23.40,HO,7.8164,7.8164,0.0000,1,0,0
46,23.92,GT,124.9800,124.9800,0.0000,1,0,0
46,23.92,TR,30.7120,30.7120,0.0000,1,0,0
46,23.92,HO,7.1394,7.1394,0.0000,1,0,0
47,24.44,GT,124.9800,124.9800,0.0000,1,0,0
47,24.44,TR,30.7120,30.7120,0.0000,1,0,0
47,24.44,HO,6.4619,6.4619,0.0000,1,0,0
48,24.96,GT,124.9800,124.9800,0.0000,1,0,0
48,24.96,TR,30.7120,30.7120,0.0000,1,0,0
48,24.96,HO,5.7844,5.7844,0.0000,1,0,0
49,25.48,GT,124.9800,124.9800,0.0000,1,0,0
49,25.48,TR,30.7120,30.7120,0.0000,1,0,0
49,25.48,HO,5.1074,5.1074,0.0000,1,0,0
50,26.00,GT,124.9800,124.9800,0.0000,1,0,0
50,26.00,TR,30.7120,30.7120,0.0000,1,0,0
50,26.00,HO,4.4813,4.4813,0.0000,1,0,0
51,26.52,GT,124.9800,124.9800,0.0000,1,0,0
51,26.52,TR,30.7120,30.7120,0.0000,1,0,0
51,26.52,HO,3.9641,3.9641,0.0000,1,0,0
52,27.04,GT,124.9800,124.9800,0.0000,1,0,0
52,27.04,TR,30.7120,30.7120,0.0000,1,0,0
52,27.04,HO,3.5837,3.5837,0.0000,1,0,0
53,27.56,GT,124.9800,124.9800,0.0000,1,0,0
53,27.56,TR,30.7120,30.7120,0.0000,1,0,0
53,27.56,HO,3.3420,3.3420,0.0000,1,0,0
54,28.08,GT,124.9800,124.9800,0.0000,1,0,0
54,28.08,TR,30.7120,30.7120,0.0000,1,0,0
54,28.08,HO,3.2474,3.2474,0.0000,1,0,0
55,28.60,GT,124.9800,124.9800,0.0000,1,0,0
55,28.60,TR,30.7120,30.7120,0.0000,1,0,0
55,28.60,HO,3.1698,3.1698,0.0000,1,0,0
56,29.12,GT,124.9800,124.9800,0.0000,1,0,0
56,29.12,TR,30.7120,30.7120,0.0000,1,0,0
56,29.12,HO,3.0029,3.0029,0.0000,1,0,0
57,29.64,GT,124.9800,124.9800,0.0000,1,0,0
57,29.64,TR,30.7120,30.7120,0.0000,1,0,0
57,29.64,HO,2.8338,2.8338,0.0000,1,0,0
58,30.16,GT,124.9800,124.9800,0.0000,1,0,0
58,30.16,TR,30.7120,30.7120,0.0000,1,0,0
58,30.16,HO,2.6644,2.6644,0.0000,1,0,0
59,30.68,GT,124.9800,124.9800,0.0000,1,0,0
59,30.68,TR,30.7120,30.7120,0.0000,1,0,0
59,30.68,HO,2.4951,2.4951,0.0000,1,0,0
60,31.20,GT,124.9800,124.9800,0.0000,1,0,0
60,31.20,TR,30.7120,30.7120,0.0000,1,0,0
60,31.20,HO,2.3261,2.3261,0.0000,1,0,0
61,31.72,GT,124.9800,124.9800,0.0000,1,0,0
61,31.72,TR,30.7120,30.7120,0.0000,1,0,0
61,31.72,HO,2.2440,2.2440,0.0000,1,0,0
62,32.24,GT,124.9800,124.9800,0.0000,1,0,0
62,32.24,TR,30.7120,30.7120,0.0000,1,0,0
62,32.24,HO,2.2440,2.2440,0.0000,1,0,0
63,32.76,GT,124.9800,124.9800,0.0000,1,0,0
63,32.76,TR,30.7120,30.7120,0.0000,1,0,0
63,32.76,HO,2.2440,2.2440,0.0000,1,0,0
64,33.28,GT,124.9800,124.9800,0.0000,1,0,0
64,33.28,TR,30.7120,30.7120,0.0000,1,0,0
64,33.28,HO,2.2440,2.2440,0.0000,1,0,0
65,33.80,GT,124.9800,124.9800,0.0000,1,0,0
65,33.80,TR,30.7120,30.7120,0.0000,1,0,0
65,33.80,HO,2.2440,2.2440,0.0000,1,0,0
66,34.32,GT,124.9800,124.9800,0.0000,1,0,0
66,34.32,TR,30.7120,30.7120,0.0000,1,0,0
66,34.32,HO,2.2800,2.2800,0.0000,1,0,0
67,34.84,GT,124.9800,124.9800,0.0000,1,0,0
67,34.84,TR,30.7120,30.7120,0.0000,1,0,0
67,34.84,HO,2.4441,2.4441,0.0000,1,0,0
68,35.36,GT,124.9800,124.9800,0.0000,1,0,0
68,35.36,TR,30.7120,30.7120,0.0000,1,0,0
68,35.36,HO,2.7403,2.7403,0.0000,1,0,0
69,35.88,GT,124.9800,124.9800,0.0000,1,0,0
69,35.88,TR,30.7120,30.7120,0.0000,1,0,0
69,35.88,HO,3.1697,3.1697,0.0000,1,0,0
70,36.40,GT,124.9800,124.9800,0.0000,1,0,0
70,36.40,TR,30.7120,30.7120,0.0000,1,0,0
70,36.40,HO,3.7322,3.7322,0.0000,1,0,0
71,36.92,GT,124.9800,124.9800,0.0000,1,0,0
71,36.92,TR,30.7120,30.7120,0.0000,1,0,0
71,36.92,HO,4.4008,4.4008,0.0000,1,0,0
72,37.44,GT,124.9800,124.9800,0.0000,1,0,0
72,37.44,TR,30.7120,30.7120,0.0000,1,0,0
72,37.44,HO,5.0781,5.0781,0.0000,1,0,0
73,37.96,GT,124.9800,124.9800,0.0000,1,0,0
73,37.96,TR,30.7120,30.7120,0.0000,1,0,0
73,37.96,HO,5.7555,5.7555,0.0000,1,0,0
74,38.48,GT,124.9800,124.9800,0.0000,1,0,0
74,38.48,TR,30.7120,30.7120,0.0000,1,0,0
74,38.48,HO,6.4324,6.4324,0.0000,1,0,0
75,39.00,GT,124.9800,124.9800,0.0000,1,0,0
75,39.00,TR,30.7120,30.7120,0.0000,1,0,0
75,39.00,HO,7.1093,7.1093,0.0000,1,0,0
76,39.52,GT,124.9800,124.9800,0.0000,1,0,0
76,39.52,TR,30.7120,30.7120,0.0000,1,0,0
76,39.52,HO,7.7865,7.7865,0.0000,1,0,0
77,40.04,GT,124.9800,124.9800,0.0000,1,0,0
77,40.04,TR,30.7120,30.7120,0.0000,1,0,0
77,40.04,HO,8.4641,8.4641,0.0000,1,0,0
78,40.56,GT,124.9800,124.9800,0.0000,1,0,0
78,40.56,TR,30.7120,30.7120,0.0000,1,0,0
78,40.56,HO,9.1410,9.1410,0.0000,1,0,0
79,41.08,GT,124.9800,124.9800,0.0000,1,0,0
79,41.08,TR,30.7120,30.7120,0.0000,1,0,0
79,41.08,HO,9.8178,9.8178,0.0000,1,0,0
80,41.60,GT,124.9800,124.9800,0.0000,1,0,0
80,41.60,TR,30.7120,30.7120,0.0000,1,0,0
80,41.60,HO,10.4948,10.4948,0.0000,1,0,0
81,42.12,GT,124.9800,124.9800,0.0000,1,0,0
81,42.12,TR,30.7120,30.7120,0.0000,1,0,0
81,42.12,HO,11.1726,11.1726,0.0000,1,0,0
82,42.64,GT,124.9800,124.9800,0.0000,1,0,0
82,42.64,TR,30.7120,30.7120,0.0000,1,0,0
82,42.64,HO,11.8495,11.8495,0.0000,1,0,0
83,43.16,GT,124.9800,124.9800,0.0000,1,0,0
83,43.16,TR,30.7120,30.7120,0.0000,1,0,0
83,43.16,HO,12.5264,12.5264,0.0000,1,0,0
84,43.68,GT,124.9800,124.9800,0.0000,1,0,0
84,43.68,TR,30.7120,30.7120,0.0000,1,0,0
84,43.68,HO,13.2042,13.2042,0.0000,1,0,0
85,44.20,GT,124.9800,124.9800,0.0000,1,0,0
85,44.20,TR,30.7120,30.7120,0.0000,1,0,0
85,44.20,HO,13.8812,13.8812,0.0000,1,0,0
86,44.72,GT,124.9800,124.9800,0.0000,1,0,0
86,44.72,TR,30.7120,30.7120,0.0000,1,0,0
86,44.72,HO,14.5581,14.5581,0.0000,1,0,0
87,45.24,GT,124.9800,124.9800,0.0000,1,0,0
87,45.24,TR,30.7120,30.7120,0.0000,1,0,0
87,45.24,HO,15.2349,15.2349,0.0000,1,0,0
88,45.76,GT,124.9800,124.9800,0.0000,1,0,0
88,45.76,TR,30.7120,30.7120,0.0000,1,0,0
88,45.76,HO,15.9125,15.9125,0.0000,1,0,0
89,46.28,GT,124.9800,124.9800,0.0000,1,0,0
89,46.28,TR,30.7120,30.7120,0.0000,1,0,0
89,46.28,HO,16.5897,16.5897,0.0000,1,0,0
90,46.80,GT,124.9800,124.9800,0.0000,1,0,0
90,46.80,TR,30.7120,30.7120,0.0000,1,0,0
90,46.80,HO,17.2360,17.2360,0.0000,1,0,0
91,47.32,GT,124.9800,124.9800,0.0000,1,0,0
91,47.32,TR,30.7120,30.7120,0.0000,1,0,0
91,47.32,HO,17.7745,17.7745,0.0000,1,0,0
92,47.84,GT,124.9800,124.9800,0.0000,1,0,0
92,47.84,TR,30.7120,30.7120,0.0000,1,0,0
92,47.84,HO,18.1822,18.1822,0.0000,1,0,0
93,48.36,GT,124.9800,124.9800,0.0000,1,0,0
93,48.36,TR,30.7120,30.7120,0.0000,1,0,0
93,48.36,HO,18.4505,18.4505,0.0000,1,0,0
94,48.88,GT,124.9800,124.9800,0.0000,1,0,0
94,48.88,TR,30.7120,30.7120,0.0000,1,0,0
94,48.88,HO,18.5767,18.5767,0.0000,1,0,0
95,49.40,GT,124.9800,124.9800,0.0000,1,0,0
95,49.40,TR,30.7743,30.7743,0.0000,1,0,0
95,49.40,HO,18.5830,18.5830,0.0000,1,0,0
96,49.92,GT,124.9800,124.9800,0.0000,1,0,0
96,49.92,TR,30.9996,30.9996,0.0000,1,0,0
96,49.92,HO,18.5830,18.5830,0.0000,1,0,0
97,50.44,GT,124.9800,124.9800,0.0000,1,0,0
97,50.44,TR,31.3878,31.3878,0.0000,1,0,0
97,50.44,HO,18.5830,18.5830,0.0000,1,0,0
98,50.96,GT,124.9800,124.9800,0.0000,1,0,0
98,50.96,TR,31.9386,31.9386,0.0000,1,0,0
98,50.96,HO,18.5830,18.5830,0.0000,1,0,0
99,51.48,GT,124.9800,124.9800,0.0000,1,0,0
99,51.48,TR,32.6519,32.6519,0.0000,1,0,0
99,51.48,HO,18.5830,18.5830,0.0000,1,0,0
100,52.00,GT,124.9800,124.9800,0.0000,1,0,0
100,52.00,TR,33.5286,33.5286,0.0000,1,0,0
100,52.00,HO,18.5830,18.5830,0.0000,1,0,0
