trial,t_s,axis,commanded_m,rendered_m,error_m,pass,blocked,clamped
35,18.20,GT,124.8670,124.8670,0.0000,1,0,0
35,18.20,TR,41.0260,41.0260,0.0000,1,0,0
35,18.20,HO,13.9206,13.9369,0.0163,1,0,0
36,18.72,GT,124.8670,124.8670,0.0000,1,0,0
36,18.72,TR,41.0260,41.0260,0.0000,1,0,0
36,18.72,HO,13.9723,13.9723,0.0000,1,0,0
37,19.24,GT,124.8670,124.8670,0.0000,1,0,0
37,19.24,TR,41.0260,41.0260,0.0000,1,0,0
37,19.24,HO,14.1592,14.1592,0.0000,1,0,0
38,19.76,GT,124.8670,124.8670,0.0000,1,0,0
38,19.76,TR,41.0260,41.0260,0.0000,1,0,0
38,19.76,HO,14.4774,14.4774,0.0000,1,0,0
39,20.28,GT,124.8670,124.8670,0.0000,1,0,0
39,20.28,TR,41.0260,41.0260,0.0000,1,0,0
39,20.28,HO,14.9257,14.9257,0.0000,1,0,0
40,20.80,GT,124.8670,124.8670,0.0000,1,0,0
40,20.80,TR,41.0260,41.0260,0.0000,1,0,0
40,20.80,HO,15.4829,15.4829,0.0000,1,0,0
41,21.32,GT,124.8670,124.8670,0.0000,1,0,0
41,21.32,TR,41.0260,41.0260,0.0000,1,0,0
41,21.32,HO,15.7593,15.7593,0.0000,1,0,0
42,21.84,GT,124.8670,124.8670,0.0000,1,0,0
42,21.84,TR,41.0260,41.0260,0.0000,1,0,0
42,21.84,HO,15.7670,15.7670,0.0000,1,0,0
43,22.36,GT,124.8670,124.8670,0.0000,1,0,0
43,22.36,TR,41.0260,41.0260,0.0000,1,0,0
43,22.36,HO,15.7670,15.7670,0.0000,1,0,0
44,22.88,GT,124.8670,124.8670,0.0000,1,0,0
44,22.88,TR,41.0260,41.0260,0.0000,1,0,0
44,22.88,HO,15.7670,15.7670,0.0000,1,0,0
45,23.40,GT,124.8670,124.8670,0.0000,1,0,0
45,23.40,TR,41.0260,41.0260,0.0000,1,0,0
45,23.40,HO,15.7670,15.7670,0.0000,1,0,0
46,23.92,GT,124.8670,124.8670,0.0000,1,0,0
46,23.92,TR,41.0260,41.0260,0.0000,1,0,0
46,23.92,HO,15.7670,15.7670,0.0000,1,0,0
47,24.44,GT,124.8670,124.8670,0.0000,1,0,0
47,24.44,TR,41.0260,41.0260,0.0000,1,0,0
47,24.44,HO,15.7670,15.7670,0.0000,1,0,0
48,24.96,GT,124.8670,124.8670,0.0000,1,0,0
48,24.96,TR,41.0260,41.0260,0.0000,1,0,0
48,24.96,HO,15.7670,15.7670,0.0000,1,0,0
49,25.48,GT,124.8670,124.8670,0.0000,1,0,0
49,25.48,TR,41.0260,41.0260,0.0000,1,0,0
49,25.48,HO,15.7670,15.7670,0.0000,1,0,0
50,26.00,GT,124.8670,124.8670,0.0000,1,0,0
50,26.00,TR,41.0260,41.0260,0.0000,1,0,0
50,26.00,HO,15.7670,15.7670,0.0000,1,0,0
51,26.52,GT,124.8670,124.8670,0.0000,1,0,0
51,26.52,TR,41.0260,41.0260,0.0000,1,0,0
51,26.52,HO,15.7670,15.7670,0.0000,1,0,0
52,27.04,GT,124.8670,124.8670,0.0000,1,0,0
52,27.04,TR,41.0260,41.0260,0.0000,1,0,0
52,27.04,HO,15.7670,15.7670,0.0000,1,0,0
53,27.56,GT,124.8670,124.8670,0.0000,1,0,0
53,27.56,TR,41.0260,41.0260,0.0000,1,0,0
53,27.56,HO,15.7670,15.7670,0.0000,1,0,0
54,28.08,GT,124.8670,124.8670,0.0000,1,0,0
54,28.08,TR,41.0260,41.0260,0.0000,1,0,0
54,28.08,HO,15.7670,15.7670,0.0000,1,0,0
55,28.60,GT,118.5118,118.5118,0.0000,1,0,0
55,28.60,TR,23.9706,23.9706,0.0000,1,0,0
55,28.60,HO,33.1239,33.1239,0.0000,1,0,0
56,29.12,GT,118.5742,118.5742,0.0000,1,0,0
56,29.12,TR,24.2173,24.2173,0.0000,1,0,0
56,29.12,HO,32.9168,32.9168,0.0000,1,0,0
57,29.64,GT,118.6766,118.6766,0.0000,1,0,0
57,29.64,TR,24.6195,24.6195,0.0000,1,0,0
57,29.64,HO,32.5786,32.5786,0.0000,1,0,0
58,30.16,GT,118.8189,118.8189,0.0000,1,0,0
58,30.16,TR,25.1781,25.1781,0.0000,1,0,0
58,30.16,HO,32.1090,32.1090,0.0000,1,0,0
59,30.68,GT,119.0004,119.0004,0.0000,1,0,0
59,30.68,TR,25.8927,25.8927,0.0000,1,0,0
59,30.68,HO,31.5144,31.5144,0.0000,1,0,0
60,31.20,GT,119.2221,119.2221,0.0000,1,0,0
60,31.20,TR,26.7635,26.7635,0.0000,1,0,0
60,31.20,HO,30.8882,30.8882,0.0000,1,0,0
61,31.72,GT,119.4838,119.4838,0.0000,1,0,0
61,31.72,TR,27.7904,27.7904,0.0000,1,0,0
61,31.72,HO,30.2613,30.2613,0.0000,1,0,0
62,32.24,GT,119.7853,119.7853,0.0000,1,0,0
62,32.24,TR,28.9738,28.9738,0.0000,1,0,0
62,32.24,HO,29.6348,29.6348,0.0000,1,0,0
63,32.76,GT,120.1257,120.1257,0.0000,1,0,0
63,32.76,TR,30.3129,30.3129,0.0000,1,0,0
63,32.76,HO,29.0083,29.0083,0.0000,1,0,0
64,33.28,GT,120.4962,120.4962,0.0000,1,0,0
64,33.28,TR,31.8077,31.8077,0.0000,1,0,0
64,33.28,HO,28.3813,28.3813,0.0000,1,0,0
65,33.80,GT,120.8685,120.8685,0.0000,1,0,0
65,33.80,TR,33.4114,33.4114,0.0000,1,0,0
65,33.80,HO,27.7543,27.7543,0.0000,1,0,0
66,34.32,GT,121.2407,121.2407,0.0000,1,0,0
66,34.32,TR,34.8890,34.8890,0.0000,1,0,0
66,34.32,HO,27.1280,27.1280,0.0000,1,0,0
67,34.84,GT,121.6124,121.6124,0.0000,1,0,0
67,34.84,TR,36.2085,36.2085,0.0000,1,0,0
67,34.84,HO,26.5013,26.5013,0.0000,1,0,0
68,35.36,GT,121.9848,121.9848,0.0000,1,0,0
68,35.36,TR,37.3706,37.3706,0.0000,1,0,0
68,35.36,HO,25.8746,25.8746,0.0000,1,0,0
69,35.88,GT,122.3573,122.3572,0.0000,1,0,0
69,35.88,TR,38.3741,38.3741,0.0000,1,0,0
69,35.88,HO,25.2473,25.2473,0.0000,1,0,0
70,36.40,GT,122.7287,122.7287,0.0000,1,0,0
70,36.40,TR,39.2193,39.2193,0.0000,1,0,0
70,36.40,HO,24.6211,24.6211,0.0000,1,0,0
71,36.92,GT,123.1011,123.1011,0.0000,1,0,0
71,36.92,TR,39.9043,39.9043,0.0000,1,0,0
71,36.92,HO,23.9942,23.9942,0.0000,1,0,0
72,37.44,GT,123.4549,123.4549,0.0000,1,0,0
72,37.44,TR,40.4291,40.4291,0.0000,1,0,0
72,37.44,HO,23.3677,23.3677,0.0000,1,0,0
73,37.96,GT,123.7693,123.7693,0.0000,1,0,0
73,37.96,TR,40.7929,40.7929,0.0000,1,0,0
73,37.96,HO,22.7405,22.7405,0.0000,1,0,0
74,38.48,GT,124.0433,124.0433,0.0000,1,0,0
74,38.48,TR,40.9917,40.9917,0.0000,1,0,0
74,38.48,HO,22.1142,22.1142,0.0000,1,0,0
75,39.00,GT,124.2774,124.2774,0.0000,1,0,0
75,39.00,TR,41.0260,41.0260,0.0000,1,0,0
75,39.00,HO,21.4872,21.4872,0.0000,1,0,0
76,39.52,GT,124.4724,124.4724,0.0000,1,0,0
76,39.52,TR,41.0260,41.0260,0.0000,1,0,0
76,39.52,HO,20.8608,20.8608,0.0000,1,0,0
77,40.04,GT,124.6272,124.6272,0.0000,1,0,0
77,40.04,TR,41.0260,41.0260,0.0000,1,0,0
77,40.04,HO,20.2336,20.2336,0.0000,1,0,0
78,40.56,GT,124.7427,124.7427,0.0000,1,0,0
78,40.56,TR,41.0260,41.0260,0.0000,1,0,0
78,40.56,HO,19.6071,19.6071,0.0000,1,0,0
79,41.08,GT,124.8228,124.8228,0.0000,1,0,0
79,41.08,TR,41.0260,41.0260,0.0000,1,0,0
79,41.08,HO,18.9802,18.9802,0.0000,1,0,0
80,41.60,GT,124.8633,124.8633,0.0000,1,0,0
80,41.60,TR,41.0260,41.0260,0.0000,1,0,0
80,41.60,HO,18.3540,18.3540,0.0000,1,0,0
81,42.12,GT,124.8670,124.8670,0.0000,1,0,0
81,42.12,TR,41.0260,41.0260,0.0000,1,0,0
81,42.12,HO,17.7271,17.7271,0.0000,1,0,0
82,42.64,GT,124.8670,124.8670,0.0000,1,0,0
82,42.64,TR,41.0260,41.0260,0.0000,1,0,0
82,42.64,HO,17.1001,17.1001,0.0000,1,0,0
83,43.16,GT,124.8670,124.8670,0.0000,1,0,0
83,43.16,TR,41.0260,41.0260,0.0000,1,0,0
83,43.16,HO,16.4733,16.4733,0.0000,1,0,0
84,43.68,GT,124.8670,124.8670,0.0000,1,0,0
84,43.68,TR,41.0260,41.0260,0.0000,1,0,0
84,43.68,HO,15.8470,15.8470,0.0000,1,0,0
85,44.20,GT,124.8670,124.8670,0.0000,1,0,0
85,44.20,TR,41.0260,41.0260,0.0000,1,0,0
85,44.20,HO,15.2260,15.2260,0.0000,1,0,0
86,44.72,GT,124.8670,124.8670,0.0000,1,0,0
86,44.72,TR,41.0260,41.0260,0.0000,1,0,0
86,44.72,HO,14.7055,14.7055,0.0000,1,0,0
87,45.24,GT,124.8670,124.8670,0.0000,1,0,0
87,45.24,TR,41.0260,41.0260,0.0000,1,0,0
87,45.24,HO,14.3165,14.3165,0.0000,1,0,0
88,45.76,GT,124.8670,124.8670,0.0000,1,0,0
88,45.76,TR,41.0260,41.0260,0.0000,1,0,0
88,45.76,HO,14.0581,14.0581,0.0000,1,0,0
89,46.28,GT,124.8670,124.8670,0.0000,1,0,0
89,46.28,TR,41.0260,41.0260,0.0000,1,0,0
89,46.28,HO,13.9312,13.9376,0.0064,1,0,0
90,46.80,GT,124.8670,124.8670,0.0000,1,0,0
90,46.80,TR,41.0260,41.0260,0.0000,1,0,0
90,46.80,HO,13.9481,13.9481,0.0000,1,0,0
91,47.32,GT,124.8670,124.8670,0.0000,1,0,0
91,47.32,TR,41.0260,41.0260,0.0000,1,0,0
91,47.32,HO,14.1046,14.1046,0.0000,1,0,0
92,47.84,GT,124.8670,124.8670,0.0000,1,0,0
92,47.84,TR,41.0260,41.0260,0.0000,1,0,0
92,47.84,HO,14.3926,14.3926,0.0000,1,0,0
93,48.36,GT,124.8670,124.8670,0.0000,1,0,0
93,48.36,TR,41.0260,41.0260,0.0000,1,0,0
93,48.36,HO,14.8112,14.8112,0.0000,1,0,0
94,48.88,GT,124.8670,124.8670,0.0000,1,0,0
94,48.88,TR,41.0260,41.0260,0.0000,1,0,0
94,48.88,HO,15.3615,15.3615,0.0000,1,0,0
95,49.40,GT,124.8670,124.8670,0.0000,1,0,0
95,49.40,TR,41.0260,41.0260,0.0000,1,0,0
95,49.40,HO,15.7320,15.7320,0.0000,1,0,0
96,49.92,GT,124.8670,124.8670,0.0000,1,0,0
96,49.92,TR,41.0260,41.0260,0.0000,1,0,0
96,49.92,HO,15.7670,15.7670,0.0000,1,0,0
97,50.44,GT,124.8670,124.8670,0.0000,1,0,0
97,50.44,TR,41.0260,41.0260,0.0000,1,0,0
97,50.44,HO,15.7670,15.7670,0.0000,1,0,0
98,50.96,GT,124.8670,124.8670,0.0000,1,0,0
98,50.96,TR,41.0260,41.0260,0.0000,1,0,0
98,50.96,HO,15.7670,15.7670,0.0000,1,0,0
99,51.48,GT,124.8670,124.8670,0.0000,1,0,0
99,51.48,TR,41.0260,41.0260,0.0000,1,0,0
99,51.48,HO,15.7670,15.7670,0.0000,1,0,0
100,52.00,GT,124.8670,124.8670,0.0000,1,0,0
100,52.00,TR,41.0260,41.0260,0.0000,1,0,0
100,52.00,HO,15.7670,15.7670,0.0000,1,0,0
