t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,36.962,0.015,1,1,1,0,0.006,0.059,1,1,1,0,39.195,-0.049,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,266.9,0,0,0,0,0,1
100,36.965,0.031,1,1,1,0,0.018,0.119,1,1,1,0,39.185,-0.099,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.3,272.3,0,0,0,0,0,1
200,36.969,0.046,1,1,1,0,0.036,0.178,1,1,1,0,39.17,-0.148,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,274.1,0,0,0,0,0,1
300,36.975,0.061,1,1,1,0,0.059,0.238,1,1,1,0,39.151,-0.198,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,273.9,0,0,0,0,0,1
400,36.983,0.076,1,1,1,0,0.089,0.297,1,1,1,0,39.126,-0.247,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,272.9,0,0,0,0,0,1
500,36.992,0.092,1,1,1,0,0.125,0.356,1,1,1,0,39.096,-0.297,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,270.0,0,0,0,0,0,1
600,37.003,0.107,1,1,1,0,0.166,0.416,1,1,1,0,39.062,-0.346,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,270.3,0,0,0,0,0,1
700,37.015,0.122,1,1,1,0,0.214,0.475,1,1,1,0,39.022,-0.396,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,276.5,0,0,0,0,0,1
800,37.029,0.137,1,1,1,0,0.267,0.535,1,1,1,0,38.977,-0.445,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,271.8,0,0,0,0,0,1
900,37.044,0.153,1,1,1,0,0.327,0.594,1,1,1,0,38.928,-0.494,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,275.4,0,0,0,0,0,1
1000,37.061,0.168,1,1,1,0,0.392,0.653,1,1,1,0,38.874,-0.544,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,268.8,0,0,0,0,0,1
1100,37.079,0.183,1,1,1,0,0.463,0.713,1,1,1,0,38.814,-0.593,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,270.4,0,0,0,0,0,1
1200,37.099,0.199,1,1,1,0,0.54,0.772,1,1,1,0,38.75,-0.643,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.1,0,0,0,0,0,1
1300,37.12,0.214,1,1,1,0,0.624,0.831,1,1,1,0,38.681,-0.692,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,265.8,0,0,0,0,0,1
1400,37.143,0.229,1,1,1,0,0.713,0.891,1,1,1,0,38.607,-0.742,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,272.4,0,0,0,0,0,1
1500,37.168,0.244,1,1,1,0,0.808,0.95,1,1,1,0,38.527,-0.791,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.1,0,0,0,0,0,1
1600,37.194,0.26,1,1,1,0,0.909,1.01,1,1,1,0,38.443,-0.841,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,271.7,0,0,0,0,0,1
1700,37.22,0.264,1,1,1,0,1.016,1.069,1,1,1,0,38.354,-0.89,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,272.6,0,0,0,0,0,1
1800,37.245,0.249,1,1,1,0,1.128,1.128,1,1,1,0,38.26,-0.94,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.4,0,0,0,0,0,1
1900,37.268,0.233,1,1,1,0,1.247,1.188,1,1,1,0,38.162,-0.989,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,268.6,0,0,0,0,0,1
2000,37.29,0.217,1,1,1,0,1.372,1.247,1,1,1,0,38.058,-1.038,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,267.9,0,0,0,0,0,1
2100,37.31,0.201,1,1,1,0,1.503,1.307,1,1,1,0,37.949,-1.088,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,268.8,0,0,0,0,0,1
2200,37.329,0.185,1,1,1,0,1.639,1.366,1,1,1,0,37.835,-1.137,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,269.3,0,0,0,0,0,1
2300,37.345,0.169,1,1,1,0,1.782,1.425,1,1,1,0,37.717,-1.187,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.2,0,0,0,0,0,1
2400,37.361,0.153,1,1,1,0,1.93,1.485,1,1,1,0,37.593,-1.236,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,265.2,0,0,0,0,0,1
2500,37.375,0.137,1,1,1,0,2.085,1.544,1,1,1,0,37.467,-1.263,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,270.4,0,0,0,0,0,1
2600,37.387,0.121,1,1,1,0,2.245,1.604,1,1,1,0,37.34,-1.263,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,266.3,0,0,0,0,0,1
