t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,118.49,0.015,1,1,1,0,23.886,0.062,1,1,1,0,39.195,-0.046,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,269.7,0,0,0,0,0,1
100,118.493,0.031,1,1,1,0,23.899,0.124,1,1,1,0,39.186,-0.093,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,267.0,0,0,0,0,0,1
200,118.498,0.046,1,1,1,0,23.917,0.186,1,1,1,0,39.172,-0.139,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,266.1,0,0,0,0,0,1
300,118.504,0.061,1,1,1,0,23.942,0.248,1,1,1,0,39.154,-0.186,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,267.6,0,0,0,0,0,1
400,118.512,0.077,1,1,1,0,23.973,0.31,1,1,1,0,39.13,-0.232,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,275.3,0,0,0,0,0,1
500,118.521,0.092,1,1,1,0,24.01,0.373,1,1,1,0,39.103,-0.278,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,267.4,0,0,0,0,0,1
600,118.532,0.107,1,1,1,0,24.054,0.435,1,1,1,0,39.07,-0.325,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,267.9,0,0,0,0,0,1
700,118.544,0.123,1,1,1,0,24.104,0.497,1,1,1,0,39.033,-0.371,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.6,0,0,0,0,0,1
800,118.558,0.138,1,1,1,0,24.159,0.559,1,1,1,0,38.991,-0.417,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,272.3,0,0,0,0,0,1
900,118.573,0.153,1,1,1,0,24.221,0.621,1,1,1,0,38.945,-0.464,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.4,269.6,0,0,0,0,0,1
1000,118.59,0.169,1,1,1,0,24.29,0.683,1,1,1,0,38.894,-0.51,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,273.7,0,0,0,0,0,1
1100,118.608,0.184,1,1,1,0,24.364,0.745,1,1,1,0,38.838,-0.557,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,265.7,0,0,0,0,0,1
1200,118.628,0.199,1,1,1,0,24.445,0.807,1,1,1,0,38.778,-0.603,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,268.9,0,0,0,0,0,1
1300,118.65,0.215,1,1,1,0,24.532,0.869,1,1,1,0,38.713,-0.649,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,272.6,0,0,0,0,0,1
1400,118.673,0.23,1,1,1,0,24.625,0.931,1,1,1,0,38.643,-0.696,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,276.9,0,0,0,0,0,1
1500,118.697,0.245,1,1,1,0,24.724,0.993,1,1,1,0,38.569,-0.742,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,271.0,0,0,0,0,0,1
1600,118.723,0.261,1,1,1,0,24.83,1.055,1,1,1,0,38.49,-0.788,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,265.9,0,0,0,0,0,1
1700,118.751,0.276,1,1,1,0,24.942,1.118,1,1,1,0,38.407,-0.835,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,273.1,0,0,0,0,0,1
1800,118.78,0.291,1,1,1,0,25.06,1.18,1,1,1,0,38.319,-0.881,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,271.9,0,0,0,0,0,1
1900,118.81,0.307,1,1,1,0,25.184,1.242,1,1,1,0,38.226,-0.928,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,269.3,0,0,0,0,0,1
2000,118.843,0.322,1,1,1,0,25.314,1.304,1,1,1,0,38.129,-0.974,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,271.9,0,0,0,0,0,1
2100,118.876,0.337,1,1,1,0,25.451,1.366,1,1,1,0,38.027,-1.02,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.0,0,0,0,0,0,1
2200,118.912,0.352,1,1,1,0,25.594,1.428,1,1,1,0,37.92,-1.067,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,275.1,0,0,0,0,0,1
2300,118.948,0.368,1,1,1,0,25.743,1.49,1,1,1,0,37.809,-1.113,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,267.3,0,0,0,0,0,1
2400,118.987,0.383,1,1,1,0,25.898,1.552,1,1,1,0,37.693,-1.159,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,270.3,0,0,0,0,0,1
2500,119.027,0.398,1,1,1,0,26.059,1.614,1,1,1,0,37.576,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,271.5,0,0,0,0,0,1
2600,119.068,0.414,1,1,1,0,26.227,1.676,1,1,1,0,37.459,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,271.0,0,0,0,0,0,1
2700,119.111,0.429,1,1,1,0,26.401,1.738,1,1,1,0,37.342,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,271.0,0,0,0,0,0,1
2800,119.155,0.444,1,1,1,0,26.581,1.8,1,1,1,0,37.225,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,267.7,0,0,0,0,0,1
2900,119.201,0.46,1,1,1,0,26.767,1.863,1,1,1,0,37.109,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,268.0,0,0,0,0,0,1
3000,119.249,0.475,1,1,1,0,26.959,1.925,1,1,1,0,36.992,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,268.3,0,0,0,0,0,1
3100,119.298,0.49,1,1,1,0,27.158,1.987,1,1,1,0,36.875,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,269.7,0,0,0,0,0,1
3200,119.348,0.506,1,1,1,0,27.363,2.049,1,1,1,0,36.758,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,270.3,0,0,0,0,0,1
3300,119.4,0.521,1,1,1,0,27.574,2.111,1,1,1,0,36.641,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.4,0,0,0,0,0,1
3400,119.454,0.536,1,1,1,0,27.791,2.173,1,1,1,0,36.524,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,276.4,0,0,0,0,0,1
3500,119.509,0.552,1,1,1,0,28.015,2.235,1,1,1,0,36.408,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,272.5,0,0,0,0,0,1
3600,119.566,0.567,1,1,1,0,28.245,2.297,1,1,1,0,36.291,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,268.6,0,0,0,0,0,1
3700,119.624,0.582,1,1,1,0,28.48,2.359,1,1,1,0,36.174,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,268.1,0,0,0,0,0,1
3800,119.684,0.598,1,1,1,0,28.723,2.421,1,1,1,0,36.057,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,268.3,0,0,0,0,0,1
3900,119.745,0.613,1,1,1,0,28.971,2.483,1,1,1,0,35.94,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.0,272.2,0,0,0,0,0,1
4000,119.808,0.628,1,1,1,0,29.225,2.545,1,1,1,0,35.823,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,269.8,0,0,0,0,0,1
4100,119.873,0.644,1,1,1,0,29.486,2.608,1,1,1,0,35.707,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,264.1,0,0,0,0,0,1
4200,119.938,0.659,1,1,1,0,29.753,2.67,1,1,1,0,35.59,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,271.9,0,0,0,0,0,1
4300,120.006,0.674,1,1,1,0,30.026,2.732,1,1,1,0,35.473,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,270.5,0,0,0,0,0,1
4400,120.075,0.69,1,1,1,0,30.306,2.794,1,1,1,0,35.356,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,267.8,0,0,0,0,0,1
4500,120.144,0.69,1,1,1,0,30.591,2.856,1,1,1,0,35.239,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,269.6,0,0,0,0,0,1
4600,120.213,0.69,1,1,1,0,30.883,2.918,1,1,1,0,35.122,-1.168,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.3,269.0,0,0,0,0,0,1
