t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,36.959,0.0,0,0,1,0,0.006,0.061,1,1,1,0,39.195,-0.049,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,268.2,0,0,0,0,0,1
100,36.959,0.0,0,0,1,0,0.018,0.121,1,1,1,0,39.185,-0.098,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,269.8,0,0,0,0,0,1
200,36.959,0.0,0,0,1,0,0.036,0.182,1,1,1,0,39.171,-0.146,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.7,0,0,0,0,0,1
300,36.959,0.0,0,0,1,0,0.061,0.243,1,1,1,0,39.151,-0.195,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,270.8,0,0,0,0,0,1
400,36.959,0.0,0,0,1,0,0.091,0.303,1,1,1,0,39.127,-0.244,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,274.6,0,0,0,0,0,1
500,36.959,0.0,0,0,1,0,0.127,0.364,1,1,1,0,39.098,-0.293,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,270.0,0,0,0,0,0,1
600,36.959,0.0,0,0,1,0,0.17,0.425,1,1,1,0,39.063,-0.341,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,270.2,0,0,0,0,0,1
700,36.959,0.0,0,0,1,0,0.218,0.485,1,1,1,0,39.024,-0.39,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,270.9,0,0,0,0,0,1
800,36.959,0.0,0,0,1,0,0.273,0.546,1,1,1,0,38.981,-0.439,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,268.6,0,0,0,0,0,1
900,36.959,0.0,0,0,1,0,0.334,0.607,1,1,1,0,38.932,-0.488,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,267.5,0,0,0,0,0,1
1000,36.959,0.0,0,0,1,0,0.4,0.667,1,1,1,0,38.878,-0.536,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,271.0,0,0,0,0,0,1
1100,36.959,0.0,0,0,1,0,0.473,0.728,1,1,1,0,38.82,-0.585,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,270.7,0,0,0,0,0,1
1200,36.959,0.0,0,0,1,0,0.552,0.789,1,1,1,0,38.756,-0.634,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,265.6,0,0,0,0,0,1
1300,36.959,0.0,0,0,1,0,0.637,0.849,1,1,1,0,38.688,-0.683,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,262.8,0,0,0,0,0,1
1400,36.959,0.0,0,0,1,0,0.728,0.91,1,1,1,0,38.615,-0.731,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,267.5,0,0,0,0,0,1
1500,36.959,0.0,0,0,1,0,0.825,0.971,1,1,1,0,38.537,-0.78,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,276.0,0,0,0,0,0,1
1600,36.959,0.0,0,0,1,0,0.928,1.031,1,1,1,0,38.454,-0.829,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,273.3,0,0,0,0,0,1
1700,36.959,0.0,0,0,1,0,1.037,1.092,1,1,1,0,38.366,-0.878,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,272.8,0,0,0,0,0,1
1800,36.959,0.0,0,0,1,0,1.153,1.153,1,1,1,0,38.274,-0.926,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,272.6,0,0,0,0,0,1
1900,36.959,0.0,0,0,1,0,1.274,1.213,1,1,1,0,38.176,-0.975,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,273.2,0,0,0,0,0,1
2000,36.959,0.0,0,0,1,0,1.401,1.274,1,1,1,0,38.074,-1.024,0,0.0,0,0,1,1,0,0,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,269.2,0,0,0,0,0,1
