t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,70.442,-0.015,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.4,269.3,0,0,0,0,0,1
100,70.439,-0.03,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,266.9,0,0,0,0,0,1
200,70.435,-0.045,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,270.9,0,0,0,0,0,1
300,70.429,-0.059,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,271.8,0,0,0,0,0,1
400,70.421,-0.074,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,269.9,0,0,0,0,0,1
500,70.412,-0.089,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,271.2,0,0,0,0,0,1
600,70.402,-0.104,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.0,274.2,0,0,0,0,0,1
700,70.39,-0.119,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,271.8,0,0,0,0,0,1
800,70.377,-0.134,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,271.5,0,0,0,0,0,1
900,70.362,-0.148,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,272.4,0,0,0,0,0,1
1000,70.345,-0.163,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.4,273.1,0,0,0,0,0,1
1100,70.328,-0.178,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,271.1,0,0,0,0,0,1
1200,70.308,-0.193,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,270.2,0,0,0,0,0,1
1300,70.288,-0.208,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,269.6,0,0,0,0,0,1
1400,70.265,-0.223,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,275.5,0,0,0,0,0,1
1500,70.242,-0.238,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,269.3,0,0,0,0,0,1
1600,70.216,-0.252,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,263.6,0,0,0,0,0,1
1700,70.19,-0.267,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.3,271.1,0,0,0,0,0,1
1800,70.161,-0.282,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,269.1,0,0,0,0,0,1
1900,70.132,-0.297,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.7,0,0,0,0,0,1
2000,70.1,-0.312,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,272.3,0,0,0,0,0,1
2100,70.068,-0.327,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,271.2,0,0,0,0,0,1
2200,70.034,-0.342,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,266.4,0,0,0,0,0,1
2300,69.998,-0.356,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.5,267.1,0,0,0,0,0,1
2400,69.961,-0.371,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,266.9,0,0,0,0,0,1
2500,69.922,-0.386,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.7,0,0,0,0,0,1
2600,69.882,-0.401,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,270.9,0,0,0,0,0,1
2700,69.841,-0.416,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,268.2,0,0,0,0,0,1
2800,69.798,-0.431,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,268.1,0,0,0,0,0,1
2900,69.753,-0.445,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.5,270.8,0,0,0,0,0,1
3000,69.707,-0.46,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.1,0,0,0,0,0,1
3100,69.659,-0.475,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.8,269.9,0,0,0,0,0,1
3200,69.61,-0.49,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,275.3,0,0,0,0,0,1
3300,69.56,-0.505,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,270.9,0,0,0,0,0,1
3400,69.508,-0.52,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,277.2,0,0,0,0,0,1
3500,69.455,-0.535,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,269.0,0,0,0,0,0,1
3600,69.4,-0.549,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,270.7,0,0,0,0,0,1
3700,69.343,-0.564,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,275.0,0,0,0,0,0,1
3800,69.285,-0.579,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,269.6,0,0,0,0,0,1
3900,69.226,-0.594,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,274.0,0,0,0,0,0,1
4000,69.165,-0.609,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,265.7,0,0,0,0,0,1
4100,69.103,-0.624,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,269.8,0,0,0,0,0,1
4200,69.039,-0.638,0,1,1,0,10.095,0.0,0,0,1,0,9.94,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,266.0,0,0,0,0,0,1
