t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,118.49,0.016,1,1,1,0,23.886,0.06,1,1,1,0,33.195,-0.05,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.4,266.5,0,0,0,0,0,1
100,118.493,0.031,1,1,1,0,23.898,0.12,1,1,1,0,33.185,-0.1,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,268.5,0,0,0,0,0,1
200,118.498,0.047,1,1,1,0,23.916,0.181,1,1,1,0,33.17,-0.15,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,272.2,0,0,0,0,0,1
300,118.504,0.063,1,1,1,0,23.94,0.241,1,1,1,0,33.15,-0.201,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,270.3,0,0,0,0,0,1
400,118.512,0.078,1,1,1,0,23.97,0.301,1,1,1,0,33.125,-0.251,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.6,268.3,0,0,0,0,0,1
500,118.522,0.094,1,1,1,0,24.006,0.361,1,1,1,0,33.095,-0.301,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,267.1,0,0,0,0,0,1
600,118.532,0.11,1,1,1,0,24.049,0.422,1,1,1,0,33.06,-0.351,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,268.5,0,0,0,0,0,1
700,118.545,0.125,1,1,1,0,24.097,0.482,1,1,1,0,33.019,-0.401,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.5,273.3,0,0,0,0,0,1
800,118.559,0.141,1,1,1,0,24.151,0.542,1,1,1,0,32.974,-0.451,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,271.8,0,0,0,0,0,1
900,118.575,0.157,1,1,1,0,24.211,0.602,1,1,1,0,32.924,-0.501,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.1,269.0,0,0,0,0,0,1
1000,118.592,0.172,1,1,1,0,24.277,0.662,1,1,1,0,32.869,-0.552,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,272.2,0,0,0,0,0,1
1100,118.611,0.188,1,1,1,0,24.35,0.723,1,1,1,0,32.809,-0.602,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,277.0,0,0,0,0,0,1
1200,118.631,0.204,1,1,1,0,24.428,0.783,1,1,1,0,32.744,-0.652,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,276.3,0,0,0,0,0,1
1300,118.653,0.219,1,1,1,0,24.512,0.843,1,1,1,0,32.673,-0.702,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.5,0,0,0,0,0,1
1400,118.677,0.235,1,1,1,0,24.603,0.903,1,1,1,0,32.598,-0.752,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.4,270.2,0,0,0,0,0,1
1500,118.702,0.251,1,1,1,0,24.699,0.964,1,1,1,0,32.518,-0.802,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,270.7,0,0,0,0,0,1
1600,118.728,0.266,1,1,1,0,24.801,1.024,1,1,1,0,32.433,-0.852,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,266.9,0,0,0,0,0,1
1700,118.757,0.282,1,1,1,0,24.91,1.084,1,1,1,0,32.343,-0.903,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,270.1,0,0,0,0,0,1
1800,118.786,0.298,1,1,1,0,25.024,1.144,1,1,1,0,32.247,-0.953,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,273.8,0,0,0,0,0,1
1900,118.818,0.313,1,1,1,0,25.145,1.204,1,1,1,0,32.147,-1.003,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,274.8,0,0,0,0,0,1
2000,118.851,0.329,1,1,1,0,25.271,1.265,1,1,1,0,32.042,-1.053,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,269.0,0,0,0,0,0,1
2100,118.885,0.345,1,1,1,0,25.404,1.325,1,1,1,0,31.931,-1.103,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,272.7,0,0,0,0,0,1
2200,118.921,0.36,1,1,1,0,25.542,1.385,1,1,1,0,31.816,-1.153,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,274.9,0,0,0,0,0,1
2300,118.959,0.376,1,1,1,0,25.687,1.445,1,1,1,0,31.696,-1.204,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,263.0,0,0,0,0,0,1
2400,118.998,0.392,1,1,1,0,25.837,1.505,1,1,1,0,31.572,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.3,0,0,0,0,0,1
2500,119.039,0.408,1,1,1,0,25.994,1.566,1,1,1,0,31.449,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,270.2,0,0,0,0,0,1
2600,119.081,0.423,1,1,1,0,26.156,1.626,1,1,1,0,31.326,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,271.7,0,0,0,0,0,1
2700,119.125,0.439,1,1,1,0,26.325,1.686,1,1,1,0,31.203,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.6,269.3,0,0,0,0,0,1
2800,119.17,0.455,1,1,1,0,26.5,1.746,1,1,1,0,31.08,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,274.2,0,0,0,0,0,1
2900,119.217,0.47,1,1,1,0,26.68,1.807,1,1,1,0,30.957,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,270.4,0,0,0,0,0,1
3000,119.266,0.486,1,1,1,0,26.867,1.867,1,1,1,0,30.834,-1.231,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,268.3,0,0,0,0,0,1
