t_ms,GT_Position,GT_Velocity,GT_Direction,GT_Running,GT_Brake_Released,GT_Motor_Alarm,TR_Position,TR_Velocity,TR_Direction,TR_Running,TR_Brake_Released,TR_Motor_Alarm,HO_Position,HO_Velocity,HO_Direction,HO_Load,HO_Overload_Alarm,HO_Snag_Alarm,HO_Running,HO_Brake_Released,HO_Motor_Alarm,SP_Mode,SP_TwistLock_Locked,SP_TwistLock_Unlocked,SP_Landed,SP_Container_Detected,SP_Mismatch_Alarm,SP_Telescopic_Position,OP_Mode,OP_Power_On,OP_Ready,OP_Running,OP_Standby,OP_Emergency_Stop,OP_AntiSway_Active,OP_Cycle_Count_Today,ENV_Wind_Speed,ENV_Wind_Direction,ENV_Wind_Alarm,ALM_Active,ALM_Latest_Code,ALM_Latest_Severity,ALM_Latest_Source,COM_Link_Status
0,118.49,0.015,1,1,1,0,23.886,0.061,1,1,1,0,33.195,-0.052,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,271.8,0,0,0,0,0,1
100,118.493,0.03,1,1,1,0,23.898,0.123,1,1,1,0,33.184,-0.104,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.1,270.4,0,0,0,0,0,1
200,118.497,0.044,1,1,1,0,23.917,0.184,1,1,1,0,33.169,-0.156,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.3,266.4,0,0,0,0,0,1
300,118.503,0.059,1,1,1,0,23.941,0.245,1,1,1,0,33.148,-0.207,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.9,267.8,0,0,0,0,0,1
400,118.511,0.074,1,1,1,0,23.972,0.307,1,1,1,0,33.122,-0.259,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.9,269.0,0,0,0,0,0,1
500,118.52,0.089,1,1,1,0,24.009,0.368,1,1,1,0,33.091,-0.311,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.2,265.3,0,0,0,0,0,1
600,118.53,0.104,1,1,1,0,24.052,0.429,1,1,1,0,33.055,-0.363,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,266.4,0,0,0,0,0,1
700,118.542,0.119,1,1,1,0,24.101,0.49,1,1,1,0,33.013,-0.415,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,272.2,0,0,0,0,0,1
800,118.555,0.133,1,1,1,0,24.156,0.552,1,1,1,0,32.967,-0.467,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,273.3,0,0,0,0,0,1
900,118.57,0.148,1,1,1,0,24.217,0.613,1,1,1,0,32.915,-0.518,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,271.4,0,0,0,0,0,1
1000,118.586,0.163,1,1,1,0,24.285,0.674,1,1,1,0,32.858,-0.57,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.7,269.9,0,0,0,0,0,1
1100,118.604,0.178,1,1,1,0,24.358,0.736,1,1,1,0,32.796,-0.622,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.7,269.7,0,0,0,0,0,1
1200,118.623,0.193,1,1,1,0,24.438,0.797,1,1,1,0,32.728,-0.674,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.2,269.2,0,0,0,0,0,1
1300,118.644,0.207,1,1,1,0,24.524,0.858,1,1,1,0,32.656,-0.726,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,9.0,270.7,0,0,0,0,0,1
1400,118.666,0.222,1,1,1,0,24.616,0.92,1,1,1,0,32.578,-0.778,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.8,268.2,0,0,0,0,0,1
1500,118.69,0.237,1,1,1,0,24.714,0.981,1,1,1,0,32.495,-0.83,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,8.5,267.1,0,0,0,0,0,1
1600,118.715,0.252,1,1,1,0,24.818,1.042,1,1,1,0,32.407,-0.881,0,0.0,0,0,1,1,0,1,0,1,0,0,0,12192.0,2,1,1,1,0,0,1,0,7.2,271.3,0,0,0,0,0,1
